,7/2/2022
Timezone,-4
,
Serial No.,C300000078DF7F41
Location:,Jericho_11_1_3U
High temperature limit (°C),20.12
Low temperature limit (°C),-30.31
Date - Time,Temperature (°C)
11/18/2021 15:59,0
11/18/2021 16:29,0
11/18/2021 16:59,0
11/18/2021 17:29,0
11/18/2021 17:59,0
11/18/2021 18:29,0
11/18/2021 18:59,0
11/18/2021 19:29,0
11/18/2021 19:59,0
11/18/2021 20:29,0
11/18/2021 20:59,0
11/18/2021 21:29,0
11/18/2021 21:59,0
11/18/2021 22:29,0
11/18/2021 22:59,0
11/18/2021 23:29,0
11/18/2021 23:59,0
11/19/2021 0:29,0
11/19/2021 0:59,0
11/19/2021 1:29,0
11/19/2021 1:59,0
11/19/2021 2:29,0
11/19/2021 2:59,0
11/19/2021 3:29,0
11/19/2021 3:59,0
11/19/2021 4:29,0
11/19/2021 4:59,0
11/19/2021 5:29,0
11/19/2021 5:59,0
11/19/2021 6:29,0
11/19/2021 6:59,0
11/19/2021 7:29,0
11/19/2021 7:59,0
11/19/2021 8:29,0
11/19/2021 8:59,0
11/19/2021 9:29,0
11/19/2021 9:59,0
11/19/2021 10:29,0
11/19/2021 10:59,0
11/19/2021 11:29,0
11/19/2021 11:59,0
11/19/2021 12:29,0
11/19/2021 12:59,0
11/19/2021 13:29,0
11/19/2021 13:59,0
11/19/2021 14:29,0
11/19/2021 14:59,0
11/19/2021 15:29,0
11/19/2021 15:59,0
11/19/2021 16:29,0
11/19/2021 16:59,0
11/19/2021 17:29,0
11/19/2021 17:59,0
11/19/2021 18:29,0
11/19/2021 18:59,0
11/19/2021 19:29,0
11/19/2021 19:59,0
11/19/2021 20:29,0
11/19/2021 20:59,0
11/19/2021 21:29,0
11/19/2021 21:59,0
11/19/2021 22:29,0
11/19/2021 22:59,0
11/19/2021 23:29,0
11/19/2021 23:59,0
11/20/2021 0:29,0
11/20/2021 0:59,0
11/20/2021 1:29,0
11/20/2021 1:59,0
11/20/2021 2:29,0
11/20/2021 2:59,0
11/20/2021 3:29,0
11/20/2021 3:59,0
11/20/2021 4:29,0
11/20/2021 4:59,0
11/20/2021 5:29,0
11/20/2021 5:59,0
11/20/2021 6:29,0
11/20/2021 6:59,0
11/20/2021 7:29,0
11/20/2021 7:59,0
11/20/2021 8:29,0
11/20/2021 8:59,0
11/20/2021 9:29,0
11/20/2021 9:59,0
11/20/2021 10:29,0
11/20/2021 10:59,0
11/20/2021 11:29,0
11/20/2021 11:59,0
11/20/2021 12:29,0
11/20/2021 12:59,0
11/20/2021 13:29,0
11/20/2021 13:59,0
11/20/2021 14:29,0
11/20/2021 14:59,0
11/20/2021 15:29,0
11/20/2021 15:59,0
11/20/2021 16:29,0
11/20/2021 16:59,0
11/20/2021 17:29,0
11/20/2021 17:59,0
11/20/2021 18:29,0
11/20/2021 18:59,0
11/20/2021 19:29,0
11/20/2021 19:59,0
11/20/2021 20:29,0
11/20/2021 20:59,0
11/20/2021 21:29,0
11/20/2021 21:59,0
11/20/2021 22:29,0
11/20/2021 22:59,0
11/20/2021 23:29,0
11/20/2021 23:59,0
11/21/2021 0:29,0
11/21/2021 0:59,0
11/21/2021 1:29,0
11/21/2021 1:59,0
11/21/2021 2:29,0
11/21/2021 2:59,0
11/21/2021 3:29,0
11/21/2021 3:59,0
11/21/2021 4:29,0
11/21/2021 4:59,0
11/21/2021 5:29,0
11/21/2021 5:59,0
11/21/2021 6:29,0
11/21/2021 6:59,0
11/21/2021 7:29,0
11/21/2021 7:59,0
11/21/2021 8:29,0
11/21/2021 8:59,0
11/21/2021 9:29,0
11/21/2021 9:59,0
11/21/2021 10:29,0
11/21/2021 10:59,0
11/21/2021 11:29,0
11/21/2021 11:59,0
11/21/2021 12:29,0
11/21/2021 12:59,0
11/21/2021 13:29,0
11/21/2021 13:59,0
11/21/2021 14:29,0
11/21/2021 14:59,0
11/21/2021 15:29,0
11/21/2021 15:59,0
11/21/2021 16:29,0
11/21/2021 16:59,0
11/21/2021 17:29,0
11/21/2021 17:59,0
11/21/2021 18:29,0
11/21/2021 18:59,0
11/21/2021 19:29,0
11/21/2021 19:59,0
11/21/2021 20:29,0
11/21/2021 20:59,0
11/21/2021 21:29,0
11/21/2021 21:59,0
11/21/2021 22:29,0
11/21/2021 22:59,0
11/21/2021 23:29,0
11/21/2021 23:59,0
11/22/2021 0:29,0
11/22/2021 0:59,0
11/22/2021 1:29,0
11/22/2021 1:59,0
11/22/2021 2:29,0
11/22/2021 2:59,0
11/22/2021 3:29,0
11/22/2021 3:59,0
11/22/2021 4:29,0
11/22/2021 4:59,0
11/22/2021 5:29,0
11/22/2021 5:59,0
11/22/2021 6:29,0
11/22/2021 6:59,0
11/22/2021 7:29,0
11/22/2021 7:59,0
11/22/2021 8:29,0
11/22/2021 8:59,0
11/22/2021 9:29,0
11/22/2021 9:59,0
11/22/2021 10:29,0
11/22/2021 10:59,0
11/22/2021 11:29,0
11/22/2021 11:59,0
11/22/2021 12:29,0
11/22/2021 12:59,0
11/22/2021 13:29,0
11/22/2021 13:59,0
11/22/2021 14:29,0
11/22/2021 14:59,0
11/22/2021 15:29,0
11/22/2021 15:59,0
11/22/2021 16:29,0
11/22/2021 16:59,0
11/22/2021 17:29,0
11/22/2021 17:59,0
11/22/2021 18:29,0
11/22/2021 18:59,0
11/22/2021 19:29,0
11/22/2021 19:59,0
11/22/2021 20:29,0
11/22/2021 20:59,0
11/22/2021 21:29,0
11/22/2021 21:59,0
11/22/2021 22:29,0
11/22/2021 22:59,0
11/22/2021 23:29,0
11/22/2021 23:59,0
11/23/2021 0:29,0
11/23/2021 0:59,0
11/23/2021 1:29,0
11/23/2021 1:59,0
11/23/2021 2:29,0
11/23/2021 2:59,0
11/23/2021 3:29,0
11/23/2021 3:59,0
11/23/2021 4:29,0
11/23/2021 4:59,0
11/23/2021 5:29,0
11/23/2021 5:59,0
11/23/2021 6:29,0
11/23/2021 6:59,0
11/23/2021 7:29,0
11/23/2021 7:59,0
11/23/2021 8:29,0
11/23/2021 8:59,0
11/23/2021 9:29,0
11/23/2021 9:59,0
11/23/2021 10:29,0
11/23/2021 10:59,0
11/23/2021 11:29,0
11/23/2021 11:59,0
11/23/2021 12:29,0
11/23/2021 12:59,0
11/23/2021 13:29,0
11/23/2021 13:59,0
11/23/2021 14:29,0
11/23/2021 14:59,0
11/23/2021 15:29,0
11/23/2021 15:59,0
11/23/2021 16:29,0
11/23/2021 16:59,0
11/23/2021 17:29,0
11/23/2021 17:59,0
11/23/2021 18:29,0
11/23/2021 18:59,0
11/23/2021 19:29,0
11/23/2021 19:59,0
11/23/2021 20:29,0
11/23/2021 20:59,0
11/23/2021 21:29,0
11/23/2021 21:59,0
11/23/2021 22:29,0
11/23/2021 22:59,0
11/23/2021 23:29,0
11/23/2021 23:59,0
11/24/2021 0:29,0
11/24/2021 0:59,0
11/24/2021 1:29,0
11/24/2021 1:59,0
11/24/2021 2:29,0
11/24/2021 2:59,0
11/24/2021 3:29,0
11/24/2021 3:59,0
11/24/2021 4:29,0
11/24/2021 4:59,0
11/24/2021 5:29,0
11/24/2021 5:59,0
11/24/2021 6:29,0
11/24/2021 6:59,0
11/24/2021 7:29,0
11/24/2021 7:59,0
11/24/2021 8:29,0
11/24/2021 8:59,0
11/24/2021 9:29,0
11/24/2021 9:59,0
11/24/2021 10:29,0
11/24/2021 10:59,0
11/24/2021 11:29,0
11/24/2021 11:59,0
11/24/2021 12:29,0
11/24/2021 12:59,0
11/24/2021 13:29,0
11/24/2021 13:59,0
11/24/2021 14:29,0
11/24/2021 14:59,0
