"Date...Time","Temperature...C.","Group","Tempc","DateTime"
"11/19/2021 20:30",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-19 20:30:00
"11/19/2021 21:00",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-19 21:00:00
"11/19/2021 21:30",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-19 21:30:00
"11/19/2021 22:00",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-19 22:00:00
"11/19/2021 22:30",0.1,"3_U_2_Ibutton_Feb_23.csv",0.1,2021-11-19 22:30:00
"11/19/2021 23:00",-0.4,"3_U_2_Ibutton_Feb_23.csv",-0.4,2021-11-19 23:00:00
"11/19/2021 23:30",-0.9,"3_U_2_Ibutton_Feb_23.csv",-0.9,2021-11-19 23:30:00
"11/20/2021 0:00",-0.4,"3_U_2_Ibutton_Feb_23.csv",-0.4,2021-11-20 00:00:00
"11/20/2021 0:30",-0.9,"3_U_2_Ibutton_Feb_23.csv",-0.9,2021-11-20 00:30:00
"11/20/2021 1:00",-0.9,"3_U_2_Ibutton_Feb_23.csv",-0.9,2021-11-20 01:00:00
"11/20/2021 1:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-20 01:30:00
"11/20/2021 2:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-20 02:00:00
"11/20/2021 2:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-20 02:30:00
"11/20/2021 3:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-20 03:00:00
"11/20/2021 3:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-20 03:30:00
"11/20/2021 4:00",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-20 04:00:00
"11/20/2021 4:30",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-20 04:30:00
"11/20/2021 5:00",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-20 05:00:00
"11/20/2021 5:30",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-20 05:30:00
"11/20/2021 6:00",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-20 06:00:00
"11/20/2021 6:30",-2.5,"3_U_2_Ibutton_Feb_23.csv",-2.5,2021-11-20 06:30:00
"11/20/2021 7:00",-2,"3_U_2_Ibutton_Feb_23.csv",-2,2021-11-20 07:00:00
"11/20/2021 7:30",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-20 07:30:00
"11/20/2021 8:00",-1.5,"3_U_2_Ibutton_Feb_23.csv",-1.5,2021-11-20 08:00:00
"11/20/2021 8:30",-0.9,"3_U_2_Ibutton_Feb_23.csv",-0.9,2021-11-20 08:30:00
"11/20/2021 9:00",0.1,"3_U_2_Ibutton_Feb_23.csv",0.1,2021-11-20 09:00:00
"11/20/2021 9:30",0.6,"3_U_2_Ibutton_Feb_23.csv",0.6,2021-11-20 09:30:00
"11/20/2021 10:00",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-20 10:00:00
"11/20/2021 10:30",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-20 10:30:00
"11/20/2021 11:00",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-20 11:00:00
"11/20/2021 11:30",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-20 11:30:00
"11/20/2021 12:00",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-20 12:00:00
"11/20/2021 12:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-20 12:30:00
"11/20/2021 13:00",3.6,"3_U_2_Ibutton_Feb_23.csv",3.6,2021-11-20 13:00:00
"11/20/2021 13:30",3.6,"3_U_2_Ibutton_Feb_23.csv",3.6,2021-11-20 13:30:00
"11/20/2021 14:00",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-20 14:00:00
"11/20/2021 14:30",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-20 14:30:00
"11/20/2021 15:00",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-20 15:00:00
"11/20/2021 15:30",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-20 15:30:00
"11/20/2021 16:00",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-20 16:00:00
"11/20/2021 16:30",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-20 16:30:00
"11/20/2021 17:00",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-20 17:00:00
"11/20/2021 17:30",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-20 17:30:00
"11/20/2021 18:00",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-20 18:00:00
"11/20/2021 18:30",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-20 18:30:00
"11/20/2021 19:00",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-20 19:00:00
"11/20/2021 19:30",1.1,"3_U_2_Ibutton_Feb_23.csv",1.1,2021-11-20 19:30:00
"11/20/2021 20:00",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-20 20:00:00
"11/20/2021 20:30",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-20 20:30:00
"11/20/2021 21:00",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-20 21:00:00
"11/20/2021 21:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-20 21:30:00
"11/20/2021 22:00",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-20 22:00:00
"11/20/2021 22:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-20 22:30:00
"11/20/2021 23:00",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-20 23:00:00
"11/20/2021 23:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-20 23:30:00
"11/21/2021 0:00",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-21 00:00:00
"11/21/2021 0:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-21 00:30:00
"11/21/2021 1:00",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-21 01:00:00
"11/21/2021 1:30",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-21 01:30:00
"11/21/2021 2:00",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-21 02:00:00
"11/21/2021 2:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-21 02:30:00
"11/21/2021 3:00",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-21 03:00:00
"11/21/2021 3:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-21 03:30:00
"11/21/2021 4:00",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-21 04:00:00
"11/21/2021 4:30",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-21 04:30:00
"11/21/2021 5:00",3.1,"3_U_2_Ibutton_Feb_23.csv",3.1,2021-11-21 05:00:00
"11/21/2021 5:30",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-21 05:30:00
"11/21/2021 6:00",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-21 06:00:00
"11/21/2021 6:30",1.6,"3_U_2_Ibutton_Feb_23.csv",1.6,2021-11-21 06:30:00
"11/21/2021 7:00",2.1,"3_U_2_Ibutton_Feb_23.csv",2.1,2021-11-21 07:00:00
"11/21/2021 7:30",2.6,"3_U_2_Ibutton_Feb_23.csv",2.6,2021-11-21 07:30:00
"11/21/2021 8:00",3.6,"3_U_2_Ibutton_Feb_23.csv",3.6,2021-11-21 08:00:00
"11/21/2021 8:30",4.1,"3_U_2_Ibutton_Feb_23.csv",4.1,2021-11-21 08:30:00
"11/21/2021 9:00",4.6,"3_U_2_Ibutton_Feb_23.csv",4.6,2021-11-21 09:00:00
"11/21/2021 9:30",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-21 09:30:00
"11/21/2021 10:00",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-21 10:00:00
"11/21/2021 10:30",5.6,"3_U_2_Ibutton_Feb_23.csv",5.6,2021-11-21 10:30:00
"11/21/2021 11:00",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-21 11:00:00
"11/21/2021 11:30",6.1,"3_U_2_Ibutton_Feb_23.csv",6.1,2021-11-21 11:30:00
"11/21/2021 12:00",6.1,"3_U_2_Ibutton_Feb_23.csv",6.1,2021-11-21 12:00:00
"11/21/2021 12:30",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-21 12:30:00
"11/21/2021 13:00",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-21 13:00:00
"11/21/2021 13:30",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-21 13:30:00
"11/21/2021 14:00",6.6,"3_U_2_Ibutton_Feb_23.csv",6.6,2021-11-21 14:00:00
"11/21/2021 14:30",6.1,"3_U_2_Ibutton_Feb_23.csv",6.1,2021-11-21 14:30:00
"11/21/2021 15:00",5.6,"3_U_2_Ibutton_Feb_23.csv",5.6,2021-11-21 15:00:00
"11/21/2021 15:30",5.1,"3_U_2_Ibutton_Feb_23.csv",5.1,2021-11-21 15:30:00
