"",7/2/2022
"Timezone",-4

"Serial No.","A800000078E68D41"
"Location:","Jericho_11_2_1_U"
"High temperature limit (°C)",40.07
"Low temperature limit (°C)",-41.12
"Date - Time","Temperature (°C)"
"5/26/2022 12:56",0.0
"5/26/2022 13:26",0.0
"5/26/2022 13:56",0.0
"5/26/2022 14:26",0.0
"5/26/2022 14:56",0.0
"5/26/2022 15:26",0.0
"5/26/2022 15:56",0.0
"5/26/2022 16:26",0.0
"5/26/2022 16:56",0.0
"5/26/2022 17:26",0.0
"5/26/2022 17:56",0.0
"5/26/2022 18:26",0.0
"5/26/2022 18:56",0.0
"5/26/2022 19:26",0.0
"5/26/2022 19:56",0.0
"5/26/2022 20:26",0.0
"5/26/2022 20:56",0.0
"5/26/2022 21:26",0.0
"5/26/2022 21:56",0.0
"5/26/2022 22:26",0.0
"5/26/2022 22:56",0.0
"5/26/2022 23:26",0.0
"5/26/2022 23:56",0.0
"5/27/2022 00:26",0.0
"5/27/2022 00:56",0.0
"5/27/2022 01:26",0.0
"5/27/2022 01:56",0.0
"5/27/2022 02:26",0.0
"5/27/2022 02:56",0.0
"5/27/2022 03:26",0.0
"5/27/2022 03:56",0.0
"5/27/2022 04:26",0.0
"5/27/2022 04:56",0.0
"5/27/2022 05:26",0.0
"5/27/2022 05:56",0.0
"5/27/2022 06:26",0.0
"5/27/2022 06:56",0.0
"5/27/2022 07:26",0.0
"5/27/2022 07:56",0.0
"5/27/2022 08:26",0.0
"5/27/2022 08:56",0.0
"5/27/2022 09:26",0.0
"5/27/2022 09:56",0.0
"5/27/2022 10:26",0.0
"5/27/2022 10:56",0.0
"5/27/2022 11:26",0.0
"5/27/2022 11:56",0.0
"5/27/2022 12:26",0.0
"5/27/2022 12:56",0.0
"5/27/2022 13:26",0.0
"5/27/2022 13:56",0.0
"5/27/2022 14:26",0.0
"5/27/2022 14:56",0.0
"5/27/2022 15:26",0.0
"5/27/2022 15:56",0.0
"5/27/2022 16:26",0.0
"5/27/2022 16:56",0.0
"5/27/2022 17:26",0.0
"5/27/2022 17:56",0.0
"5/27/2022 18:26",0.0
"5/27/2022 18:56",0.0
"5/27/2022 19:26",0.0
"5/27/2022 19:56",0.0
"5/27/2022 20:26",0.0
"5/27/2022 20:56",0.0
"5/27/2022 21:26",0.0
"5/27/2022 21:56",0.0
"5/27/2022 22:26",0.0
"5/27/2022 22:56",0.0
"5/27/2022 23:26",0.0
"5/27/2022 23:56",0.0
"5/28/2022 00:26",0.0
"5/28/2022 00:56",0.0
"5/28/2022 01:26",0.0
"5/28/2022 01:56",0.0
"5/28/2022 02:26",0.0
"5/28/2022 02:56",0.0
"5/28/2022 03:26",0.0
"5/28/2022 03:56",0.0
"5/28/2022 04:26",0.0
"5/28/2022 04:56",0.0
"5/28/2022 05:26",0.0
"5/28/2022 05:56",0.0
"5/28/2022 06:26",0.0
"5/28/2022 06:56",0.0
"5/28/2022 07:26",0.0
"5/28/2022 07:56",0.0
"5/28/2022 08:26",0.0
"5/28/2022 08:56",0.0
"5/28/2022 09:26",0.0
"5/28/2022 09:56",0.0
"5/28/2022 10:26",0.0
"5/28/2022 10:56",0.0
"5/28/2022 11:26",0.0
"5/28/2022 11:56",0.0
"5/28/2022 12:26",0.0
"5/28/2022 12:56",0.0
"5/28/2022 13:26",0.0
"5/28/2022 13:56",0.0
"5/28/2022 14:26",0.0
"5/28/2022 14:56",0.0
"5/28/2022 15:26",0.0
"5/28/2022 15:56",0.0
"5/28/2022 16:26",0.0
"5/28/2022 16:56",0.0
"5/28/2022 17:26",0.0
"5/28/2022 17:56",0.0
"5/28/2022 18:26",0.0
"5/28/2022 18:56",0.0
"5/28/2022 19:26",0.0
"5/28/2022 19:56",0.0
"5/28/2022 20:26",0.0
"5/28/2022 20:56",0.0
"5/28/2022 21:26",0.0
"5/28/2022 21:56",0.0
"5/28/2022 22:26",0.0
"5/28/2022 22:56",0.0
"5/28/2022 23:26",0.0
"5/28/2022 23:56",0.0
"5/29/2022 00:26",0.0
"5/29/2022 00:56",0.0
"5/29/2022 01:26",0.0
"5/29/2022 01:56",0.0
"5/29/2022 02:26",0.0
"5/29/2022 02:56",0.0
"5/29/2022 03:26",0.0
"5/29/2022 03:56",0.0
"5/29/2022 04:26",0.0
"5/29/2022 04:56",0.0
"5/29/2022 05:26",0.0
"5/29/2022 05:56",0.0
"5/29/2022 06:26",0.0
"5/29/2022 06:56",0.0
"5/29/2022 07:26",0.0
"5/29/2022 07:56",0.0
"5/29/2022 08:26",0.0
"5/29/2022 08:56",0.0
"5/29/2022 09:26",0.0
"5/29/2022 09:56",0.0
"5/29/2022 10:26",0.0
"5/29/2022 10:56",0.0
"5/29/2022 11:26",0.0
"5/29/2022 11:56",0.0
"5/29/2022 12:26",0.0
"5/29/2022 12:56",0.0
"5/29/2022 13:26",0.0
"5/29/2022 13:56",0.0
"5/29/2022 14:26",0.0
"5/29/2022 14:56",0.0
"5/29/2022 15:26",0.0
"5/29/2022 15:56",0.0
"5/29/2022 16:26",0.0
"5/29/2022 16:56",0.0
"5/29/2022 17:26",0.0
"5/29/2022 17:56",0.0
"5/29/2022 18:26",0.0
"5/29/2022 18:56",0.0
"5/29/2022 19:26",0.0
"5/29/2022 19:56",0.0
"5/29/2022 20:26",0.0
"5/29/2022 20:56",0.0
"5/29/2022 21:26",0.0
"5/29/2022 21:56",0.0
"5/29/2022 22:26",0.0
"5/29/2022 22:56",0.0
"5/29/2022 23:26",0.0
"5/29/2022 23:56",0.0
"5/30/2022 00:26",0.0
"5/30/2022 00:56",0.0
"5/30/2022 01:26",0.0
"5/30/2022 01:56",0.0
"5/30/2022 02:26",0.0
"5/30/2022 02:56",0.0
"5/30/2022 03:26",0.0
"5/30/2022 03:56",0.0
"5/30/2022 04:26",0.0
"5/30/2022 04:56",0.0
"5/30/2022 05:26",0.0
"5/30/2022 05:56",0.0
"5/30/2022 06:26",0.0
"5/30/2022 06:56",0.0
"5/30/2022 07:26",0.0
"5/30/2022 07:56",0.0
"5/30/2022 08:26",0.0
"5/30/2022 08:56",0.0
"5/30/2022 09:26",0.0
"5/30/2022 09:56",0.0
"5/30/2022 10:26",0.0
"5/30/2022 10:56",0.0
"5/30/2022 11:26",0.0
"5/30/2022 11:56",0.0
"5/30/2022 12:26",0.0
"5/30/2022 12:56",0.0
"5/30/2022 13:26",0.0
"5/30/2022 13:56",0.0
"5/30/2022 14:26",0.0
"5/30/2022 14:56",0.0
"5/30/2022 15:26",0.0
"5/30/2022 15:56",0.0
"5/30/2022 16:26",0.0
"5/30/2022 16:56",0.0
"5/30/2022 17:26",0.0
"5/30/2022 17:56",0.0
"5/30/2022 18:26",0.0
"5/30/2022 18:56",0.0
"5/30/2022 19:26",0.0
"5/30/2022 19:56",0.0
"5/30/2022 20:26",0.0
"5/30/2022 20:56",0.0
"5/30/2022 21:26",0.0
"5/30/2022 21:56",0.0
"5/30/2022 22:26",0.0
"5/30/2022 22:56",0.0
"5/30/2022 23:26",0.0
"5/30/2022 23:56",0.0
"5/31/2022 00:26",0.0
"5/31/2022 00:56",0.0
"5/31/2022 01:26",0.0
"5/31/2022 01:56",0.0
"5/31/2022 02:26",0.0
"5/31/2022 02:56",0.0
"5/31/2022 03:26",0.0
"5/31/2022 03:56",0.0
"5/31/2022 04:26",0.0
"5/31/2022 04:56",0.0
"5/31/2022 05:26",0.0
"5/31/2022 05:56",0.0
"5/31/2022 06:26",0.0
"5/31/2022 06:56",0.0
"5/31/2022 07:26",0.0
"5/31/2022 07:56",0.0
"5/31/2022 08:26",0.0
