DateTime,TemperatureC,Group,Tempc
2/23/2022 15:30,8.6,Site_11_1_4_D_May_8.csv,8.6
2/23/2022 16:00,0,Site_11_1_4_D_May_8.csv,0
2/23/2022 16:30,-1,Site_11_1_4_D_May_8.csv,-1
2/23/2022 17:00,-2,Site_11_1_4_D_May_8.csv,-2
2/23/2022 17:30,-3.5,Site_11_1_4_D_May_8.csv,-3.5
2/23/2022 18:00,-4,Site_11_1_4_D_May_8.csv,-4
2/23/2022 18:30,-4.5,Site_11_1_4_D_May_8.csv,-4.5
2/23/2022 19:00,-5,Site_11_1_4_D_May_8.csv,-5
2/23/2022 19:30,-5,Site_11_1_4_D_May_8.csv,-5
2/23/2022 20:00,-5.5,Site_11_1_4_D_May_8.csv,-5.5
2/23/2022 20:30,-5.5,Site_11_1_4_D_May_8.csv,-5.5
2/23/2022 21:00,-6,Site_11_1_4_D_May_8.csv,-6
2/23/2022 21:30,-7,Site_11_1_4_D_May_8.csv,-7
2/23/2022 22:00,-7.5,Site_11_1_4_D_May_8.csv,-7.5
2/23/2022 22:30,-8,Site_11_1_4_D_May_8.csv,-8
2/23/2022 23:00,-8.5,Site_11_1_4_D_May_8.csv,-8.5
2/23/2022 23:30,-8.5,Site_11_1_4_D_May_8.csv,-8.5
2/24/2022 0:00,-8.5,Site_11_1_4_D_May_8.csv,-8.5
2/24/2022 0:30,-9,Site_11_1_4_D_May_8.csv,-9
2/24/2022 1:00,-9,Site_11_1_4_D_May_8.csv,-9
2/24/2022 1:30,-9,Site_11_1_4_D_May_8.csv,-9
2/24/2022 2:00,-10,Site_11_1_4_D_May_8.csv,-10
2/24/2022 2:30,-10,Site_11_1_4_D_May_8.csv,-10
2/24/2022 3:00,-10,Site_11_1_4_D_May_8.csv,-10
2/24/2022 3:30,-10.5,Site_11_1_4_D_May_8.csv,-10.5
2/24/2022 4:00,-10.5,Site_11_1_4_D_May_8.csv,-10.5
2/24/2022 4:30,-11,Site_11_1_4_D_May_8.csv,-11
2/24/2022 5:00,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/24/2022 5:30,-12,Site_11_1_4_D_May_8.csv,-12
2/24/2022 6:00,-13,Site_11_1_4_D_May_8.csv,-13
2/24/2022 6:30,-13.6,Site_11_1_4_D_May_8.csv,-13.6
2/24/2022 7:00,-13.6,Site_11_1_4_D_May_8.csv,-13.6
2/24/2022 7:30,-13.6,Site_11_1_4_D_May_8.csv,-13.6
2/24/2022 8:00,-13.6,Site_11_1_4_D_May_8.csv,-13.6
2/24/2022 8:30,-13,Site_11_1_4_D_May_8.csv,-13
2/24/2022 9:00,-12,Site_11_1_4_D_May_8.csv,-12
2/24/2022 9:30,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/24/2022 10:00,-9,Site_11_1_4_D_May_8.csv,-9
2/24/2022 10:30,-8.5,Site_11_1_4_D_May_8.csv,-8.5
2/24/2022 11:00,-7,Site_11_1_4_D_May_8.csv,-7
2/24/2022 11:30,-4.5,Site_11_1_4_D_May_8.csv,-4.5
2/24/2022 12:00,-5.5,Site_11_1_4_D_May_8.csv,-5.5
2/24/2022 12:30,-6,Site_11_1_4_D_May_8.csv,-6
2/24/2022 13:00,-7,Site_11_1_4_D_May_8.csv,-7
2/24/2022 13:30,-7,Site_11_1_4_D_May_8.csv,-7
2/24/2022 14:00,-7,Site_11_1_4_D_May_8.csv,-7
2/24/2022 14:30,-6,Site_11_1_4_D_May_8.csv,-6
2/24/2022 15:00,-6,Site_11_1_4_D_May_8.csv,-6
2/24/2022 15:30,-6,Site_11_1_4_D_May_8.csv,-6
2/24/2022 16:00,-6.5,Site_11_1_4_D_May_8.csv,-6.5
2/24/2022 16:30,-7,Site_11_1_4_D_May_8.csv,-7
2/24/2022 17:00,-7.5,Site_11_1_4_D_May_8.csv,-7.5
2/24/2022 17:30,-8,Site_11_1_4_D_May_8.csv,-8
2/24/2022 18:00,-8.5,Site_11_1_4_D_May_8.csv,-8.5
2/24/2022 18:30,-9,Site_11_1_4_D_May_8.csv,-9
2/24/2022 19:00,-9,Site_11_1_4_D_May_8.csv,-9
2/24/2022 19:30,-9.5,Site_11_1_4_D_May_8.csv,-9.5
2/24/2022 20:00,-10,Site_11_1_4_D_May_8.csv,-10
2/24/2022 20:30,-10.5,Site_11_1_4_D_May_8.csv,-10.5
2/24/2022 21:00,-11,Site_11_1_4_D_May_8.csv,-11
2/24/2022 21:30,-11,Site_11_1_4_D_May_8.csv,-11
2/24/2022 22:00,-11,Site_11_1_4_D_May_8.csv,-11
2/24/2022 22:30,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/24/2022 23:00,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/24/2022 23:30,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/25/2022 0:00,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/25/2022 0:30,-11,Site_11_1_4_D_May_8.csv,-11
2/25/2022 1:00,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/25/2022 1:30,-11.5,Site_11_1_4_D_May_8.csv,-11.5
2/25/2022 2:00,-11,Site_11_1_4_D_May_8.csv,-11
2/25/2022 2:30,-11,Site_11_1_4_D_May_8.csv,-11
2/25/2022 3:00,-11,Site_11_1_4_D_May_8.csv,-11
2/25/2022 3:30,-10.5,Site_11_1_4_D_May_8.csv,-10.5
2/25/2022 4:00,-10.5,Site_11_1_4_D_May_8.csv,-10.5
2/25/2022 4:30,-10.5,Site_11_1_4_D_May_8.csv,-10.5
2/25/2022 5:00,-10.5,Site_11_1_4_D_May_8.csv,-10.5
2/25/2022 5:30,-10,Site_11_1_4_D_May_8.csv,-10
2/25/2022 6:00,-9.5,Site_11_1_4_D_May_8.csv,-9.5
2/25/2022 6:30,-9.5,Site_11_1_4_D_May_8.csv,-9.5
2/25/2022 7:00,-10,Site_11_1_4_D_May_8.csv,-10
2/25/2022 7:30,-10,Site_11_1_4_D_May_8.csv,-10
2/25/2022 8:00,-9.5,Site_11_1_4_D_May_8.csv,-9.5
2/25/2022 8:30,-9,Site_11_1_4_D_May_8.csv,-9
2/25/2022 9:00,-8.5,Site_11_1_4_D_May_8.csv,-8.5
2/25/2022 9:30,-8,Site_11_1_4_D_May_8.csv,-8
2/25/2022 10:00,-7.5,Site_11_1_4_D_May_8.csv,-7.5
2/25/2022 10:30,-8,Site_11_1_4_D_May_8.csv,-8
2/25/2022 11:00,-7,Site_11_1_4_D_May_8.csv,-7
2/25/2022 11:30,-7,Site_11_1_4_D_May_8.csv,-7
2/25/2022 12:00,-6.5,Site_11_1_4_D_May_8.csv,-6.5
2/25/2022 12:30,-6.5,Site_11_1_4_D_May_8.csv,-6.5
2/25/2022 13:00,-6.5,Site_11_1_4_D_May_8.csv,-6.5
2/25/2022 13:30,-6.5,Site_11_1_4_D_May_8.csv,-6.5
2/25/2022 14:00,-6,Site_11_1_4_D_May_8.csv,-6
2/25/2022 14:30,-6,Site_11_1_4_D_May_8.csv,-6
2/25/2022 15:00,-6,Site_11_1_4_D_May_8.csv,-6
2/25/2022 15:30,-6,Site_11_1_4_D_May_8.csv,-6
2/25/2022 16:00,-6,Site_11_1_4_D_May_8.csv,-6
2/25/2022 16:30,-6,Site_11_1_4_D_May_8.csv,-6
2/25/2022 17:00,-7,Site_11_1_4_D_May_8.csv,-7
