DateTime,TemperatureC,Group,Tempc
11/18/2021 16:00,8.6,Site_11_1_5_D_May_8.csv,8.6
11/18/2021 16:30,7.6,Site_11_1_5_D_May_8.csv,7.6
11/18/2021 17:00,7.1,Site_11_1_5_D_May_8.csv,7.1
11/18/2021 17:30,7.1,Site_11_1_5_D_May_8.csv,7.1
11/18/2021 18:00,7.1,Site_11_1_5_D_May_8.csv,7.1
11/18/2021 18:30,6.6,Site_11_1_5_D_May_8.csv,6.6
11/18/2021 19:00,6.6,Site_11_1_5_D_May_8.csv,6.6
11/18/2021 19:30,6.1,Site_11_1_5_D_May_8.csv,6.1
11/18/2021 20:00,6.1,Site_11_1_5_D_May_8.csv,6.1
11/18/2021 20:30,6.1,Site_11_1_5_D_May_8.csv,6.1
11/18/2021 21:00,5.1,Site_11_1_5_D_May_8.csv,5.1
11/18/2021 21:30,4.6,Site_11_1_5_D_May_8.csv,4.6
11/18/2021 22:00,4.6,Site_11_1_5_D_May_8.csv,4.6
11/18/2021 22:30,4.1,Site_11_1_5_D_May_8.csv,4.1
11/18/2021 23:00,3.1,Site_11_1_5_D_May_8.csv,3.1
11/18/2021 23:30,2.6,Site_11_1_5_D_May_8.csv,2.6
11/19/2021 0:00,2.1,Site_11_1_5_D_May_8.csv,2.1
11/19/2021 0:30,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 1:00,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 1:30,2.1,Site_11_1_5_D_May_8.csv,2.1
11/19/2021 2:00,2.1,Site_11_1_5_D_May_8.csv,2.1
11/19/2021 2:30,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 3:00,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 3:30,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 4:00,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 4:30,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 5:00,1.6,Site_11_1_5_D_May_8.csv,1.6
11/19/2021 5:30,2.1,Site_11_1_5_D_May_8.csv,2.1
11/19/2021 6:00,2.1,Site_11_1_5_D_May_8.csv,2.1
11/19/2021 6:30,2.1,Site_11_1_5_D_May_8.csv,2.1
11/19/2021 7:00,2.6,Site_11_1_5_D_May_8.csv,2.6
11/19/2021 7:30,3.1,Site_11_1_5_D_May_8.csv,3.1
11/19/2021 8:00,3.6,Site_11_1_5_D_May_8.csv,3.6
11/19/2021 8:30,3.6,Site_11_1_5_D_May_8.csv,3.6
11/19/2021 9:00,3.6,Site_11_1_5_D_May_8.csv,3.6
