"",6/13/2022
"Timezone",-4

"Serial No.","A600000078E4C641"
"Location:","Jericho_11_2_3U"
"High temperature limit (°C)",40.09
"Low temperature limit (°C)",-41.26
"Date - Time","Temperature (°C)"
"6/11/2022 23:53",16.1
"6/12/2022 00:23",16.1
"6/12/2022 00:53",16.1
"6/12/2022 01:23",16.1
"6/12/2022 01:53",15.6
"6/12/2022 02:23",15.6
"6/12/2022 02:53",15.1
"6/12/2022 03:23",15.1
"6/12/2022 03:53",14.6
"6/12/2022 04:23",14.1
"6/12/2022 04:53",13.6
"6/12/2022 05:23",13.6
"6/12/2022 05:53",13.6
"6/12/2022 06:23",13.6
"6/12/2022 06:53",14.6
"6/12/2022 07:23",15.1
"6/12/2022 07:53",16.1
"6/12/2022 08:23",17.1
"6/12/2022 08:53",18.1
"6/12/2022 09:23",19.1
"6/12/2022 09:53",20.1
"6/12/2022 10:23",20.6
"6/12/2022 10:53",21.6
"6/12/2022 11:23",22.1
"6/12/2022 11:53",23.6
"6/12/2022 12:23",23.1
"6/12/2022 12:53",24.1
"6/12/2022 13:23",25.1
"6/12/2022 13:53",24.6
"6/12/2022 14:23",24.1
"6/12/2022 14:53",23.1
"6/12/2022 15:23",22.6
"6/12/2022 15:53",22.6
"6/12/2022 16:23",23.1
"6/12/2022 16:53",22.6
"6/12/2022 17:23",22.1
"6/12/2022 17:53",22.1
"6/12/2022 18:23",21.6
"6/12/2022 18:53",20.6
"6/12/2022 19:23",20.6
"6/12/2022 19:53",20.1
"6/12/2022 20:23",18.6
"6/12/2022 20:53",18.1
"6/12/2022 21:23",17.6
"6/12/2022 21:53",17.6
"6/12/2022 22:23",17.1
"6/12/2022 22:53",17.1
"6/12/2022 23:23",17.1
"6/12/2022 23:53",17.6
"6/13/2022 00:23",17.1
"6/13/2022 00:53",17.1
"6/13/2022 01:23",17.1
"6/13/2022 01:53",17.1
"6/13/2022 02:23",17.1
"6/13/2022 02:53",17.1
"6/13/2022 03:23",17.6
"6/13/2022 03:53",17.1
"6/13/2022 04:23",17.1
