"DateTime","Group","Temp"
2021-11-22 00:29:00,"11_2_6_D",6.6
2021-11-22 00:59:00,"11_2_6_D",6.6
2021-11-22 01:29:00,"11_2_6_D",7.1
2021-11-22 01:59:00,"11_2_6_D",7.1
2021-11-22 02:29:00,"11_2_6_D",7.1
2021-11-22 02:59:00,"11_2_6_D",7.1
2021-11-22 03:29:00,"11_2_6_D",6.6
2021-11-22 03:59:00,"11_2_6_D",6.6
2021-11-22 04:29:00,"11_2_6_D",6.6
2021-11-22 04:59:00,"11_2_6_D",6.6
2021-11-22 05:29:00,"11_2_6_D",6.6
2021-11-22 05:59:00,"11_2_6_D",6.1
2021-11-22 06:29:00,"11_2_6_D",5.6
2021-11-22 06:59:00,"11_2_6_D",5.6
2021-11-22 07:29:00,"11_2_6_D",6.6
2021-11-22 07:59:00,"11_2_6_D",7.1
2021-11-22 08:29:00,"11_2_6_D",5.1
2021-11-22 08:59:00,"11_2_6_D",5.1
2021-11-22 09:29:00,"11_2_6_D",4.1
2021-11-22 09:59:00,"11_2_6_D",4.1
2021-11-22 10:29:00,"11_2_6_D",4.1
2021-11-22 10:59:00,"11_2_6_D",4.6
2021-11-22 11:29:00,"11_2_6_D",4.1
2021-11-22 11:59:00,"11_2_6_D",4.1
2021-11-22 12:29:00,"11_2_6_D",4.1
2021-11-22 12:59:00,"11_2_6_D",4.1
2021-11-22 13:29:00,"11_2_6_D",3.6
2021-11-22 13:59:00,"11_2_6_D",3.6
2021-11-22 14:29:00,"11_2_6_D",2.6
2021-11-22 14:59:00,"11_2_6_D",2.1
2021-11-22 15:29:00,"11_2_6_D",1.6
2021-11-22 15:59:00,"11_2_6_D",1.1
2021-11-22 16:29:00,"11_2_6_D",1.6
2021-11-22 16:59:00,"11_2_6_D",1.1
2021-11-22 17:29:00,"11_2_6_D",0.6
2021-11-22 17:59:00,"11_2_6_D",0.1
2021-11-22 18:29:00,"11_2_6_D",-0.5
2021-11-22 18:59:00,"11_2_6_D",-1
2021-11-22 19:29:00,"11_2_6_D",-1
2021-11-22 19:59:00,"11_2_6_D",-1.5
2021-11-22 20:29:00,"11_2_6_D",-1.5
2021-11-22 20:59:00,"11_2_6_D",-1.5
2021-11-22 21:29:00,"11_2_6_D",-1.5
2021-11-22 21:59:00,"11_2_6_D",-1.5
2021-11-22 22:29:00,"11_2_6_D",-1.5
2021-11-22 22:59:00,"11_2_6_D",-1.5
2021-11-22 23:29:00,"11_2_6_D",-1.5
2021-11-22 23:59:00,"11_2_6_D",-2
2021-11-23 00:29:00,"11_2_6_D",-2
2021-11-23 00:59:00,"11_2_6_D",-2
2021-11-23 01:29:00,"11_2_6_D",-2
2021-11-23 01:59:00,"11_2_6_D",-1.5
2021-11-23 02:29:00,"11_2_6_D",-1.5
2021-11-23 02:59:00,"11_2_6_D",-1.5
2021-11-23 03:29:00,"11_2_6_D",-2
2021-11-23 03:59:00,"11_2_6_D",-2
2021-11-23 04:29:00,"11_2_6_D",-2
2021-11-23 04:59:00,"11_2_6_D",-2
2021-11-23 05:29:00,"11_2_6_D",-2.5
2021-11-23 05:59:00,"11_2_6_D",-3
2021-11-23 06:29:00,"11_2_6_D",-3
2021-11-23 06:59:00,"11_2_6_D",-3
2021-11-23 07:29:00,"11_2_6_D",-2.5
2021-11-23 07:59:00,"11_2_6_D",-2.5
2021-11-23 08:29:00,"11_2_6_D",-2
2021-11-23 08:59:00,"11_2_6_D",-2
2021-11-23 09:29:00,"11_2_6_D",-2.5
2021-11-23 09:59:00,"11_2_6_D",-3
2021-11-23 10:29:00,"11_2_6_D",-2
2021-11-23 10:59:00,"11_2_6_D",-2.5
2021-11-23 11:29:00,"11_2_6_D",-2
2021-11-23 11:59:00,"11_2_6_D",-2.5
2021-11-23 12:29:00,"11_2_6_D",-3
2021-11-23 12:59:00,"11_2_6_D",-2.5
2021-11-23 13:29:00,"11_2_6_D",-3
2021-11-23 13:59:00,"11_2_6_D",-3
2021-11-23 14:29:00,"11_2_6_D",-3.5
2021-11-23 14:59:00,"11_2_6_D",-3.5
2021-11-23 15:29:00,"11_2_6_D",-4
2021-11-23 15:59:00,"11_2_6_D",-4
2021-11-23 16:29:00,"11_2_6_D",-4
2021-11-23 16:59:00,"11_2_6_D",-4
2021-11-23 17:29:00,"11_2_6_D",-4
2021-11-23 17:59:00,"11_2_6_D",-4
2021-11-23 18:29:00,"11_2_6_D",-4
2021-11-23 18:59:00,"11_2_6_D",-4
2021-11-23 19:29:00,"11_2_6_D",-4
2021-11-23 19:59:00,"11_2_6_D",-4.5
2021-11-23 20:29:00,"11_2_6_D",-4.5
2021-11-23 20:59:00,"11_2_6_D",-4.5
2021-11-23 21:29:00,"11_2_6_D",-4.5
2021-11-23 21:59:00,"11_2_6_D",-4.5
2021-11-23 22:29:00,"11_2_6_D",-4.5
2021-11-23 22:59:00,"11_2_6_D",-4.5
2021-11-23 23:29:00,"11_2_6_D",-4.5
2021-11-23 23:59:00,"11_2_6_D",-4.5
2021-11-24 00:29:00,"11_2_6_D",-4.5
2021-11-24 00:59:00,"11_2_6_D",-4.5
2021-11-24 01:29:00,"11_2_6_D",-4.5
2021-11-24 01:59:00,"11_2_6_D",-4.5
2021-11-24 02:29:00,"11_2_6_D",-4.5
2021-11-24 02:59:00,"11_2_6_D",-4.5
2021-11-24 03:29:00,"11_2_6_D",-5
2021-11-24 03:59:00,"11_2_6_D",-5
2021-11-24 04:29:00,"11_2_6_D",-5
2021-11-24 04:59:00,"11_2_6_D",-5.5
2021-11-24 05:29:00,"11_2_6_D",-5.5
2021-11-24 05:59:00,"11_2_6_D",-6
2021-11-24 06:29:00,"11_2_6_D",-6
2021-11-24 06:59:00,"11_2_6_D",-5.5
2021-11-24 07:29:00,"11_2_6_D",-5.5
2021-11-24 07:59:00,"11_2_6_D",-5
2021-11-24 08:29:00,"11_2_6_D",-4.5
2021-11-24 08:59:00,"11_2_6_D",-4
2021-11-24 09:29:00,"11_2_6_D",-3
2021-11-24 09:59:00,"11_2_6_D",-2.5
2021-11-24 10:29:00,"11_2_6_D",-2
2021-11-24 10:59:00,"11_2_6_D",-2
2021-11-24 11:29:00,"11_2_6_D",-1
2021-11-24 11:59:00,"11_2_6_D",-1
2021-11-24 12:29:00,"11_2_6_D",-1
2021-11-24 12:59:00,"11_2_6_D",-1
2021-11-24 13:29:00,"11_2_6_D",-0.5
2021-11-24 13:59:00,"11_2_6_D",-0.5
2021-11-24 14:29:00,"11_2_6_D",-0.5
2021-11-24 14:59:00,"11_2_6_D",-0.5
2021-11-24 15:29:00,"11_2_6_D",-1
2021-11-24 15:59:00,"11_2_6_D",-1
2021-11-24 16:29:00,"11_2_6_D",-1.5
2021-11-24 16:59:00,"11_2_6_D",-1.5
2021-11-24 17:29:00,"11_2_6_D",-2
2021-11-24 17:59:00,"11_2_6_D",-2
2021-11-24 18:29:00,"11_2_6_D",-2
2021-11-24 18:59:00,"11_2_6_D",-2.5
2021-11-24 19:29:00,"11_2_6_D",-2
2021-11-24 19:59:00,"11_2_6_D",-2.5
2021-11-24 20:29:00,"11_2_6_D",-2.5
2021-11-24 20:59:00,"11_2_6_D",-2.5
2021-11-24 21:29:00,"11_2_6_D",-2.5
2021-11-24 21:59:00,"11_2_6_D",-3
2021-11-24 22:29:00,"11_2_6_D",-3.5
2021-11-24 22:59:00,"11_2_6_D",-3
2021-11-24 23:29:00,"11_2_6_D",-3
2021-11-24 23:59:00,"11_2_6_D",-3
2021-11-25 00:29:00,"11_2_6_D",-2.5
2021-11-25 00:59:00,"11_2_6_D",-3
2021-11-25 01:29:00,"11_2_6_D",-3.5
2021-11-25 01:59:00,"11_2_6_D",-3.5
2021-11-25 02:29:00,"11_2_6_D",-4
2021-11-25 02:59:00,"11_2_6_D",-4
2021-11-25 03:29:00,"11_2_6_D",-4.5
2021-11-25 03:59:00,"11_2_6_D",-4.5
2021-11-25 04:29:00,"11_2_6_D",-4.5
2021-11-25 04:59:00,"11_2_6_D",-4.5
2021-11-25 05:29:00,"11_2_6_D",-4.5
2021-11-25 05:59:00,"11_2_6_D",-4
2021-11-25 06:29:00,"11_2_6_D",-3.5
2021-11-25 06:59:00,"11_2_6_D",-3.5
2021-11-25 07:29:00,"11_2_6_D",-3
2021-11-25 07:59:00,"11_2_6_D",-2
2021-11-25 08:29:00,"11_2_6_D",-1.5
2021-11-25 08:59:00,"11_2_6_D",-1
2021-11-25 09:29:00,"11_2_6_D",-1
2021-11-25 09:59:00,"11_2_6_D",0.1
2021-11-25 10:29:00,"11_2_6_D",0.6
2021-11-25 10:59:00,"11_2_6_D",1.1
2021-11-25 11:29:00,"11_2_6_D",2.6
2021-11-25 11:59:00,"11_2_6_D",2.6
2021-11-25 12:29:00,"11_2_6_D",2.6
2021-11-25 12:59:00,"11_2_6_D",2.6
2021-11-25 13:29:00,"11_2_6_D",3.1
2021-11-25 13:59:00,"11_2_6_D",3.1
2021-11-25 14:29:00,"11_2_6_D",2.6
2021-11-25 14:59:00,"11_2_6_D",2.6
2021-11-25 15:29:00,"11_2_6_D",2.1
2021-11-25 15:59:00,"11_2_6_D",2.1
2021-11-25 16:29:00,"11_2_6_D",2.1
2021-11-25 16:59:00,"11_2_6_D",1.6
2021-11-25 17:29:00,"11_2_6_D",1.1
2021-11-25 17:59:00,"11_2_6_D",1.6
2021-11-25 18:29:00,"11_2_6_D",2.1
2021-11-25 18:59:00,"11_2_6_D",1.6
2021-11-25 19:29:00,"11_2_6_D",1.6
2021-11-25 19:59:00,"11_2_6_D",1.6
2021-11-25 20:29:00,"11_2_6_D",1.6
2021-11-25 20:59:00,"11_2_6_D",1.6
2021-11-25 21:29:00,"11_2_6_D",1.6
2021-11-25 21:59:00,"11_2_6_D",1.1
2021-11-25 22:29:00,"11_2_6_D",0.6
2021-11-25 22:59:00,"11_2_6_D",0.6
2021-11-25 23:29:00,"11_2_6_D",0.6
2021-11-25 23:59:00,"11_2_6_D",0.1
2021-11-26 00:29:00,"11_2_6_D",0.6
2021-11-26 00:59:00,"11_2_6_D",0.6
2021-11-26 01:29:00,"11_2_6_D",0.6
2021-11-26 01:59:00,"11_2_6_D",0.1
2021-11-26 02:29:00,"11_2_6_D",0.6
2021-11-26 02:59:00,"11_2_6_D",0.6
2021-11-26 03:29:00,"11_2_6_D",1.1
2021-11-26 03:59:00,"11_2_6_D",0.6
2021-11-26 04:29:00,"11_2_6_D",0.6
2021-11-26 04:59:00,"11_2_6_D",1.1
2021-11-26 05:29:00,"11_2_6_D",1.1
2021-11-26 05:59:00,"11_2_6_D",1.1
2021-11-26 06:29:00,"11_2_6_D",1.6
2021-11-26 06:59:00,"11_2_6_D",1.1
2021-11-26 07:29:00,"11_2_6_D",1.1
2021-11-26 07:59:00,"11_2_6_D",1.6
2021-11-26 08:29:00,"11_2_6_D",1.6
2021-11-26 08:59:00,"11_2_6_D",2.1
2021-11-26 09:29:00,"11_2_6_D",1.6
2021-11-26 09:59:00,"11_2_6_D",2.1
2021-11-26 10:29:00,"11_2_6_D",2.1
2021-11-26 10:59:00,"11_2_6_D",2.6
2021-11-26 11:29:00,"11_2_6_D",3.1
2021-11-26 11:59:00,"11_2_6_D",3.1
2021-11-26 12:29:00,"11_2_6_D",2.6
2021-11-26 12:59:00,"11_2_6_D",2.1
2021-11-26 13:29:00,"11_2_6_D",2.1
2021-11-26 13:59:00,"11_2_6_D",1.6
2021-11-26 14:29:00,"11_2_6_D",1.1
2021-11-26 14:59:00,"11_2_6_D",0.6
2021-11-26 15:29:00,"11_2_6_D",0.1
2021-11-26 15:59:00,"11_2_6_D",0.1
2021-11-26 16:29:00,"11_2_6_D",0.1
2021-11-26 16:59:00,"11_2_6_D",0.1
2021-11-26 17:29:00,"11_2_6_D",0.1
2021-11-26 17:59:00,"11_2_6_D",0.1
2021-11-26 18:29:00,"11_2_6_D",0.1
2021-11-26 18:59:00,"11_2_6_D",0.1
2021-11-26 19:29:00,"11_2_6_D",0.1
2021-11-26 19:59:00,"11_2_6_D",0.1
2021-11-26 20:29:00,"11_2_6_D",-0.5
2021-11-26 20:59:00,"11_2_6_D",-0.5
2021-11-26 21:29:00,"11_2_6_D",-1
2021-11-26 21:59:00,"11_2_6_D",-1
2021-11-26 22:29:00,"11_2_6_D",-1
2021-11-26 22:59:00,"11_2_6_D",-1.5
2021-11-26 23:29:00,"11_2_6_D",-2
2021-11-26 23:59:00,"11_2_6_D",-2
2021-11-27 00:29:00,"11_2_6_D",-2
2021-11-27 00:59:00,"11_2_6_D",-2.5
2021-11-27 01:29:00,"11_2_6_D",-2.5
2021-11-27 01:59:00,"11_2_6_D",-2.5
2021-11-27 02:29:00,"11_2_6_D",-3
2021-11-27 02:59:00,"11_2_6_D",-3.5
2021-11-27 03:29:00,"11_2_6_D",-3.5
2021-11-27 03:59:00,"11_2_6_D",-4
2021-11-27 04:29:00,"11_2_6_D",-4
2021-11-27 04:59:00,"11_2_6_D",-4
2021-11-27 05:29:00,"11_2_6_D",-4
2021-11-27 05:59:00,"11_2_6_D",-4
2021-11-27 06:29:00,"11_2_6_D",-4.5
2021-11-27 06:59:00,"11_2_6_D",-5
2021-11-27 07:29:00,"11_2_6_D",-4.5
2021-11-27 07:59:00,"11_2_6_D",-4.5
2021-11-27 08:29:00,"11_2_6_D",-4.5
2021-11-27 08:59:00,"11_2_6_D",-4.5
2021-11-27 09:29:00,"11_2_6_D",-4.5
2021-11-27 09:59:00,"11_2_6_D",-4.5
2021-11-27 10:29:00,"11_2_6_D",-3.5
2021-11-27 10:59:00,"11_2_6_D",-3
2021-11-27 11:29:00,"11_2_6_D",-3
2021-11-27 11:59:00,"11_2_6_D",-2.5
2021-11-27 12:29:00,"11_2_6_D",-2.5
2021-11-27 12:59:00,"11_2_6_D",-3
2021-11-27 13:29:00,"11_2_6_D",-3.5
2021-11-27 13:59:00,"11_2_6_D",-3.5
2021-11-27 14:29:00,"11_2_6_D",-3.5
2021-11-27 14:59:00,"11_2_6_D",-4
2021-11-27 15:29:00,"11_2_6_D",-4.5
2021-11-27 15:59:00,"11_2_6_D",-4.5
2021-11-27 16:29:00,"11_2_6_D",-4.5
2021-11-27 16:59:00,"11_2_6_D",-4.5
2021-11-27 17:29:00,"11_2_6_D",-4.5
2021-11-27 17:59:00,"11_2_6_D",-4.5
2021-11-27 18:29:00,"11_2_6_D",-4.5
2021-11-27 18:59:00,"11_2_6_D",-4.5
2021-11-27 19:29:00,"11_2_6_D",-4.5
2021-11-27 19:59:00,"11_2_6_D",-5
2021-11-27 20:29:00,"11_2_6_D",-5.5
2021-11-27 20:59:00,"11_2_6_D",-5.5
2021-11-27 21:29:00,"11_2_6_D",-6
2021-11-27 21:59:00,"11_2_6_D",-6
2021-11-27 22:29:00,"11_2_6_D",-6.5
2021-11-27 22:59:00,"11_2_6_D",-6.5
2021-11-27 23:29:00,"11_2_6_D",-7
2021-11-27 23:59:00,"11_2_6_D",-7
2021-11-28 00:29:00,"11_2_6_D",-7
2021-11-28 00:59:00,"11_2_6_D",-7
2021-11-28 01:29:00,"11_2_6_D",-7.5
2021-11-28 01:59:00,"11_2_6_D",-7.5
2021-11-28 02:29:00,"11_2_6_D",-7.5
2021-11-28 02:59:00,"11_2_6_D",-7.5
2021-11-28 03:29:00,"11_2_6_D",-8
2021-11-28 03:59:00,"11_2_6_D",-8
2021-11-28 04:29:00,"11_2_6_D",-8
2021-11-28 04:59:00,"11_2_6_D",-8.5
2021-11-28 05:29:00,"11_2_6_D",-8.5
2021-11-28 05:59:00,"11_2_6_D",-9
2021-11-28 06:29:00,"11_2_6_D",-9
2021-11-28 06:59:00,"11_2_6_D",-9.5
2021-11-28 07:29:00,"11_2_6_D",-9
2021-11-28 07:59:00,"11_2_6_D",-8.5
2021-11-28 08:29:00,"11_2_6_D",-8
2021-11-28 08:59:00,"11_2_6_D",-7
2021-11-28 09:29:00,"11_2_6_D",-6.5
2021-11-28 09:59:00,"11_2_6_D",-5.5
2021-11-28 10:29:00,"11_2_6_D",-4.5
2021-11-28 10:59:00,"11_2_6_D",-3.5
2021-11-28 11:29:00,"11_2_6_D",-3
2021-11-28 11:59:00,"11_2_6_D",-2
2021-11-28 12:29:00,"11_2_6_D",-2
2021-11-28 12:59:00,"11_2_6_D",-2.5
2021-11-28 13:29:00,"11_2_6_D",-2.5
2021-11-28 13:59:00,"11_2_6_D",-2.5
2021-11-28 14:29:00,"11_2_6_D",-3
2021-11-28 14:59:00,"11_2_6_D",-3.5
2021-11-28 15:29:00,"11_2_6_D",-3.5
2021-11-28 15:59:00,"11_2_6_D",-4
2021-11-28 16:29:00,"11_2_6_D",-4
2021-11-28 16:59:00,"11_2_6_D",-4
2021-11-28 17:29:00,"11_2_6_D",-4
2021-11-28 17:59:00,"11_2_6_D",-4
2021-11-28 18:29:00,"11_2_6_D",-4
2021-11-28 18:59:00,"11_2_6_D",-4
2021-11-28 19:29:00,"11_2_6_D",-4
2021-11-28 19:59:00,"11_2_6_D",-4
2021-11-28 20:29:00,"11_2_6_D",-4
2021-11-28 20:59:00,"11_2_6_D",-4
2021-11-28 21:29:00,"11_2_6_D",-4
2021-11-28 21:59:00,"11_2_6_D",-4.5
2021-11-28 22:29:00,"11_2_6_D",-4.5
2021-11-28 22:59:00,"11_2_6_D",-4.5
2021-11-28 23:29:00,"11_2_6_D",-4.5
2021-11-28 23:59:00,"11_2_6_D",-4.5
2021-11-29 00:29:00,"11_2_6_D",-4.5
2021-11-29 00:59:00,"11_2_6_D",-4.5
2021-11-29 01:29:00,"11_2_6_D",-4.5
2021-11-29 01:59:00,"11_2_6_D",-5
2021-11-29 02:29:00,"11_2_6_D",-5
2021-11-29 02:59:00,"11_2_6_D",-5
2021-11-29 03:29:00,"11_2_6_D",-5.5
2021-11-29 03:59:00,"11_2_6_D",-6
2021-11-29 04:29:00,"11_2_6_D",-6.5
2021-11-29 04:59:00,"11_2_6_D",-6.5
2021-11-29 05:29:00,"11_2_6_D",-6.5
2021-11-29 05:59:00,"11_2_6_D",-7
2021-11-29 06:29:00,"11_2_6_D",-7
2021-11-29 06:59:00,"11_2_6_D",-7.5
2021-11-29 07:29:00,"11_2_6_D",-7.5
2021-11-29 07:59:00,"11_2_6_D",-7
2021-11-29 08:29:00,"11_2_6_D",-7
2021-11-29 08:59:00,"11_2_6_D",-6.5
2021-11-29 09:29:00,"11_2_6_D",-6
2021-11-29 09:59:00,"11_2_6_D",-4.5
2021-11-29 10:29:00,"11_2_6_D",-5
2021-11-29 10:59:00,"11_2_6_D",-5
2021-11-29 11:29:00,"11_2_6_D",-5
2021-11-29 11:59:00,"11_2_6_D",-5
2021-11-29 12:29:00,"11_2_6_D",-5
2021-11-29 12:59:00,"11_2_6_D",-5
2021-11-29 13:29:00,"11_2_6_D",-5
2021-11-29 13:59:00,"11_2_6_D",-5.5
2021-11-29 14:29:00,"11_2_6_D",-5.5
2021-11-29 14:59:00,"11_2_6_D",-6
2021-11-29 15:29:00,"11_2_6_D",-6.5
2021-11-29 15:59:00,"11_2_6_D",-6.5
2021-11-29 16:29:00,"11_2_6_D",-7
2021-11-29 16:59:00,"11_2_6_D",-7.5
2021-11-29 17:29:00,"11_2_6_D",-7.5
2021-11-29 17:59:00,"11_2_6_D",-7.5
2021-11-29 18:29:00,"11_2_6_D",-7.5
2021-11-29 18:59:00,"11_2_6_D",-7.5
2021-11-29 19:29:00,"11_2_6_D",-8
2021-11-29 19:59:00,"11_2_6_D",-8
