"Name..SCP_1.csv........."
"User Name	,,,,,,,,,"
"Description:,,,,,,,,,"
"	,,,,,,,,,"
"Start Time:,11/17/2021 15:20,,,,,,,,"
"End Time:,11/17/2021 15:57,,,,,,,,"
"Elapsed Time:,00000Day00:36:54,,,,,,,,"
"Interval:,1 sec,,,,,,,,"
"Data Number:,2215,,,,,,,,"
",,,,,,,,,"
"No.,Data,Time,ID.,CH 1,Type,Unit,CH 2,Type,Unit"
"289,11/17/2021,15:25:13,0,-18.6,K,Deg-C,-18.4,K,Deg-C"
"290,11/17/2021,15:25:14,0,-18.5,K,Deg-C,-18.4,K,Deg-C"
"291,11/17/2021,15:25:15,0,-18.5,K,Deg-C,-18.4,K,Deg-C"
"292,11/17/2021,15:25:16,0,-18.5,K,Deg-C,-18.4,K,Deg-C"
"293,11/17/2021,15:25:17,0,-18.5,K,Deg-C,-18.4,K,Deg-C"
"294,11/17/2021,15:25:18,0,-18.5,K,Deg-C,-18.5,K,Deg-C"
"295,11/17/2021,15:25:19,0,-18.5,K,Deg-C,-18.5,K,Deg-C"
"296,11/17/2021,15:25:20,0,-18.5,K,Deg-C,-18.5,K,Deg-C"
"297,11/17/2021,15:25:21,0,-18.5,K,Deg-C,-18.5,K,Deg-C"
"298,11/17/2021,15:25:22,0,-18.5,K,Deg-C,-18.5,K,Deg-C"
"299,11/17/2021,15:25:23,0,-18.5,K,Deg-C,-18.5,K,Deg-C"
"300,11/17/2021,15:25:24,0,-18.5,K,Deg-C,-18.5,K,Deg-C"
"301,11/17/2021,15:25:25,0,-18.6,K,Deg-C,-18.5,K,Deg-C"
"302,11/17/2021,15:25:26,0,-18.6,K,Deg-C,-18.5,K,Deg-C"
"303,11/17/2021,15:25:27,0,-18.6,K,Deg-C,-18.6,K,Deg-C"
"304,11/17/2021,15:25:28,0,-18.6,K,Deg-C,-18.6,K,Deg-C"
"305,11/17/2021,15:25:29,0,-18.6,K,Deg-C,-18.6,K,Deg-C"
"306,11/17/2021,15:25:30,0,-18.6,K,Deg-C,-18.6,K,Deg-C"
"307,11/17/2021,15:25:31,0,-18.6,K,Deg-C,-18.6,K,Deg-C"
"308,11/17/2021,15:25:32,0,-18.6,K,Deg-C,-18.6,K,Deg-C"
"309,11/17/2021,15:25:33,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"310,11/17/2021,15:25:34,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"311,11/17/2021,15:25:35,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"312,11/17/2021,15:25:36,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"313,11/17/2021,15:25:37,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"314,11/17/2021,15:25:38,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"315,11/17/2021,15:25:39,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"316,11/17/2021,15:25:40,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"317,11/17/2021,15:25:41,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"318,11/17/2021,15:25:42,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"319,11/17/2021,15:25:43,0,-18.8,K,Deg-C,-18.6,K,Deg-C"
"320,11/17/2021,15:25:44,0,-18.7,K,Deg-C,-18.6,K,Deg-C"
"321,11/17/2021,15:25:45,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"322,11/17/2021,15:25:46,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"323,11/17/2021,15:25:47,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"324,11/17/2021,15:25:48,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"325,11/17/2021,15:25:49,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"326,11/17/2021,15:25:50,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"327,11/17/2021,15:25:51,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"328,11/17/2021,15:25:52,0,-18.8,K,Deg-C,-18.7,K,Deg-C"
"329,11/17/2021,15:25:53,0,-18.9,K,Deg-C,-18.7,K,Deg-C"
"330,11/17/2021,15:25:54,0,-18.9,K,Deg-C,-18.7,K,Deg-C"
"331,11/17/2021,15:25:55,0,-18.9,K,Deg-C,-18.7,K,Deg-C"
"332,11/17/2021,15:25:56,0,-18.9,K,Deg-C,-18.7,K,Deg-C"
"333,11/17/2021,15:25:57,0,-18.9,K,Deg-C,-18.8,K,Deg-C"
"334,11/17/2021,15:25:58,0,-18.9,K,Deg-C,-18.8,K,Deg-C"
"335,11/17/2021,15:25:59,0,-18.9,K,Deg-C,-18.8,K,Deg-C"
"336,11/17/2021,15:26:00,0,-18.9,K,Deg-C,-18.8,K,Deg-C"
"337,11/17/2021,15:26:01,0,-18.9,K,Deg-C,-18.8,K,Deg-C"
"338,11/17/2021,15:26:02,0,-19,K,Deg-C,-18.8,K,Deg-C"
"339,11/17/2021,15:26:03,0,-19,K,Deg-C,-18.8,K,Deg-C"
"340,11/17/2021,15:26:04,0,-19,K,Deg-C,-18.8,K,Deg-C"
"341,11/17/2021,15:26:05,0,-19,K,Deg-C,-18.8,K,Deg-C"
"342,11/17/2021,15:26:06,0,-19,K,Deg-C,-18.8,K,Deg-C"
"343,11/17/2021,15:26:07,0,-19,K,Deg-C,-18.8,K,Deg-C"
"344,11/17/2021,15:26:08,0,-19,K,Deg-C,-18.9,K,Deg-C"
"345,11/17/2021,15:26:09,0,-19,K,Deg-C,-18.9,K,Deg-C"
"346,11/17/2021,15:26:10,0,-19,K,Deg-C,-18.9,K,Deg-C"
"347,11/17/2021,15:26:11,0,-19,K,Deg-C,-18.9,K,Deg-C"
"348,11/17/2021,15:26:12,0,-19.1,K,Deg-C,-18.9,K,Deg-C"
"349,11/17/2021,15:26:13,0,-19.1,K,Deg-C,-18.9,K,Deg-C"
"350,11/17/2021,15:26:14,0,-19,K,Deg-C,-18.9,K,Deg-C"
"351,11/17/2021,15:26:15,0,-19,K,Deg-C,-18.9,K,Deg-C"
"352,11/17/2021,15:26:16,0,-19,K,Deg-C,-18.9,K,Deg-C"
"353,11/17/2021,15:26:17,0,-19,K,Deg-C,-18.9,K,Deg-C"
"354,11/17/2021,15:26:18,0,-19.1,K,Deg-C,-19,K,Deg-C"
"355,11/17/2021,15:26:19,0,-19.1,K,Deg-C,-19,K,Deg-C"
"356,11/17/2021,15:26:20,0,-19.1,K,Deg-C,-19,K,Deg-C"
"357,11/17/2021,15:26:21,0,-19.1,K,Deg-C,-19,K,Deg-C"
"358,11/17/2021,15:26:22,0,-19.1,K,Deg-C,-19,K,Deg-C"
"359,11/17/2021,15:26:23,0,-19.1,K,Deg-C,-19,K,Deg-C"
"360,11/17/2021,15:26:24,0,-19.1,K,Deg-C,-19,K,Deg-C"
"361,11/17/2021,15:26:25,0,-19.1,K,Deg-C,-19,K,Deg-C"
"362,11/17/2021,15:26:26,0,-19.1,K,Deg-C,-19,K,Deg-C"
"363,11/17/2021,15:26:27,0,-19.1,K,Deg-C,-19,K,Deg-C"
"364,11/17/2021,15:26:28,0,-19.1,K,Deg-C,-19,K,Deg-C"
"365,11/17/2021,15:26:29,0,-19.1,K,Deg-C,-19,K,Deg-C"
"366,11/17/2021,15:26:30,0,-19.1,K,Deg-C,-19,K,Deg-C"
"367,11/17/2021,15:26:31,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"368,11/17/2021,15:26:32,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"369,11/17/2021,15:26:33,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"370,11/17/2021,15:26:34,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"371,11/17/2021,15:26:35,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"372,11/17/2021,15:26:36,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"373,11/17/2021,15:26:37,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"374,11/17/2021,15:26:38,0,-19.1,K,Deg-C,-19.1,K,Deg-C"
"375,11/17/2021,15:26:39,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"376,11/17/2021,15:26:40,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"377,11/17/2021,15:26:41,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"378,11/17/2021,15:26:42,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"379,11/17/2021,15:26:43,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"380,11/17/2021,15:26:44,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"381,11/17/2021,15:26:45,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"382,11/17/2021,15:26:46,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"383,11/17/2021,15:26:47,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"384,11/17/2021,15:26:48,0,-19.2,K,Deg-C,-19.1,K,Deg-C"
"385,11/17/2021,15:26:49,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"386,11/17/2021,15:26:50,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"387,11/17/2021,15:26:51,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"388,11/17/2021,15:26:52,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"389,11/17/2021,15:26:53,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"390,11/17/2021,15:26:54,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"391,11/17/2021,15:26:55,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"392,11/17/2021,15:26:56,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"393,11/17/2021,15:26:57,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"394,11/17/2021,15:26:58,0,-19.2,K,Deg-C,-19.2,K,Deg-C"
"395,11/17/2021,15:26:59,0,-19.3,K,Deg-C,-19.2,K,Deg-C"
"396,11/17/2021,15:27:00,0,-19.3,K,Deg-C,-19.2,K,Deg-C"
"397,11/17/2021,15:27:01,0,-19.3,K,Deg-C,-19.2,K,Deg-C"
"398,11/17/2021,15:27:02,0,-19.3,K,Deg-C,-19.2,K,Deg-C"
"399,11/17/2021,15:27:03,0,-19.3,K,Deg-C,-19.2,K,Deg-C"
"400,11/17/2021,15:27:04,0,-19.3,K,Deg-C,-19.3,K,Deg-C"
"401,11/17/2021,15:27:05,0,-19.3,K,Deg-C,-19.3,K,Deg-C"
"402,11/17/2021,15:27:06,0,-19.3,K,Deg-C,-19.3,K,Deg-C"
"403,11/17/2021,15:27:07,0,-19.3,K,Deg-C,-19.3,K,Deg-C"
"404,11/17/2021,15:27:08,0,-19.3,K,Deg-C,-19.3,K,Deg-C"
"405,11/17/2021,15:27:09,0,-19.3,K,Deg-C,-19.3,K,Deg-C"
"406,11/17/2021,15:27:10,0,-19.3,K,Deg-C,-19.3,K,Deg-C"
"407,11/17/2021,15:27:11,0,-19.4,K,Deg-C,-19.3,K,Deg-C"
"408,11/17/2021,15:27:12,0,-19.4,K,Deg-C,-19.3,K,Deg-C"
"409,11/17/2021,15:27:13,0,-19.4,K,Deg-C,-19.3,K,Deg-C"
"410,11/17/2021,15:27:14,0,-19.4,K,Deg-C,-19.3,K,Deg-C"
"411,11/17/2021,15:27:15,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"412,11/17/2021,15:27:16,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"413,11/17/2021,15:27:17,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"414,11/17/2021,15:27:18,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"415,11/17/2021,15:27:19,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"416,11/17/2021,15:27:20,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"417,11/17/2021,15:27:21,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"418,11/17/2021,15:27:22,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"419,11/17/2021,15:27:23,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"420,11/17/2021,15:27:24,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"421,11/17/2021,15:27:25,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"422,11/17/2021,15:27:26,0,-19.4,K,Deg-C,-19.4,K,Deg-C"
"423,11/17/2021,15:27:27,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"424,11/17/2021,15:27:28,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"425,11/17/2021,15:27:29,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"426,11/17/2021,15:27:30,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"427,11/17/2021,15:27:31,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"428,11/17/2021,15:27:32,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"429,11/17/2021,15:27:33,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"430,11/17/2021,15:27:34,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"431,11/17/2021,15:27:35,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"432,11/17/2021,15:27:36,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"433,11/17/2021,15:27:37,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"434,11/17/2021,15:27:38,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"435,11/17/2021,15:27:39,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"436,11/17/2021,15:27:40,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"437,11/17/2021,15:27:41,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"438,11/17/2021,15:27:42,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"439,11/17/2021,15:27:43,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"440,11/17/2021,15:27:44,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"441,11/17/2021,15:27:45,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"442,11/17/2021,15:27:46,0,-19.5,K,Deg-C,-19.5,K,Deg-C"
"443,11/17/2021,15:27:47,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"444,11/17/2021,15:27:48,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"445,11/17/2021,15:27:49,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"446,11/17/2021,15:27:50,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"447,11/17/2021,15:27:51,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"448,11/17/2021,15:27:52,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"449,11/17/2021,15:27:53,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"450,11/17/2021,15:27:54,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"451,11/17/2021,15:27:55,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"452,11/17/2021,15:27:56,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"453,11/17/2021,15:27:57,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"454,11/17/2021,15:27:58,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"455,11/17/2021,15:27:59,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"456,11/17/2021,15:28:00,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"457,11/17/2021,15:28:01,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"458,11/17/2021,15:28:02,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"459,11/17/2021,15:28:03,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"460,11/17/2021,15:28:04,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"461,11/17/2021,15:28:05,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"462,11/17/2021,15:28:06,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"463,11/17/2021,15:28:07,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"464,11/17/2021,15:28:08,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"465,11/17/2021,15:28:09,0,-19.5,K,Deg-C,-19.6,K,Deg-C"
"466,11/17/2021,15:28:10,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"467,11/17/2021,15:28:11,0,-19.6,K,Deg-C,-19.6,K,Deg-C"
"468,11/17/2021,15:28:12,0,-19.6,K,Deg-C,-19.7,K,Deg-C"
"469,11/17/2021,15:28:13,0,-19.6,K,Deg-C,-19.7,K,Deg-C"
"470,11/17/2021,15:28:14,0,-19.6,K,Deg-C,-19.7,K,Deg-C"
"471,11/17/2021,15:28:15,0,-19.6,K,Deg-C,-19.7,K,Deg-C"
"472,11/17/2021,15:28:16,0,-19.6,K,Deg-C,-19.7,K,Deg-C"
"473,11/17/2021,15:28:17,0,-19.7,K,Deg-C,-19.7,K,Deg-C"
"474,11/17/2021,15:28:18,0,-19.7,K,Deg-C,-19.7,K,Deg-C"
"475,11/17/2021,15:28:19,0,-19.7,K,Deg-C,-19.7,K,Deg-C"
"476,11/17/2021,15:28:20,0,-19.7,K,Deg-C,-19.7,K,Deg-C"
"477,11/17/2021,15:28:21,0,-19.7,K,Deg-C,-19.7,K,Deg-C"
"478,11/17/2021,15:28:22,0,-19.7,K,Deg-C,-19.7,K,Deg-C"
"479,11/17/2021,15:28:23,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"480,11/17/2021,15:28:24,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"481,11/17/2021,15:28:25,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"482,11/17/2021,15:28:26,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"483,11/17/2021,15:28:27,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"484,11/17/2021,15:28:28,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"485,11/17/2021,15:28:29,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"486,11/17/2021,15:28:30,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"487,11/17/2021,15:28:31,0,-19.8,K,Deg-C,-19.7,K,Deg-C"
"488,11/17/2021,15:28:32,0,-19.9,K,Deg-C,-19.7,K,Deg-C"
"489,11/17/2021,15:28:33,0,-19.9,K,Deg-C,-19.7,K,Deg-C"
"490,11/17/2021,15:28:34,0,-19.9,K,Deg-C,-19.7,K,Deg-C"
"491,11/17/2021,15:28:35,0,-19.9,K,Deg-C,-19.7,K,Deg-C"
"492,11/17/2021,15:28:36,0,-19.9,K,Deg-C,-19.6,K,Deg-C"
"493,11/17/2021,15:28:37,0,-19.9,K,Deg-C,-19.6,K,Deg-C"
"494,11/17/2021,15:28:38,0,-20,K,Deg-C,-19.6,K,Deg-C"
"495,11/17/2021,15:28:39,0,-20,K,Deg-C,-19.6,K,Deg-C"
"496,11/17/2021,15:28:40,0,-20,K,Deg-C,-19.6,K,Deg-C"
"497,11/17/2021,15:28:41,0,-20,K,Deg-C,-19.6,K,Deg-C"
"498,11/17/2021,15:28:42,0,-20,K,Deg-C,-19.5,K,Deg-C"
"499,11/17/2021,15:28:43,0,-20,K,Deg-C,-19.5,K,Deg-C"
"500,11/17/2021,15:28:44,0,-20.1,K,Deg-C,-19.5,K,Deg-C"
"501,11/17/2021,15:28:45,0,-20.1,K,Deg-C,-19.5,K,Deg-C"
"502,11/17/2021,15:28:46,0,-20.1,K,Deg-C,-19.4,K,Deg-C"
"503,11/17/2021,15:28:47,0,-20.1,K,Deg-C,-19.4,K,Deg-C"
"504,11/17/2021,15:28:48,0,-20.1,K,Deg-C,-19.3,K,Deg-C"
"505,11/17/2021,15:28:49,0,-20.1,K,Deg-C,-19.3,K,Deg-C"
"506,11/17/2021,15:28:50,0,-20.1,K,Deg-C,-19.3,K,Deg-C"
"507,11/17/2021,15:28:51,0,-20.1,K,Deg-C,-19.3,K,Deg-C"
"508,11/17/2021,15:28:52,0,-20.1,K,Deg-C,-19.3,K,Deg-C"
"509,11/17/2021,15:28:53,0,-20.1,K,Deg-C,-19.2,K,Deg-C"
"510,11/17/2021,15:28:54,0,-20.1,K,Deg-C,-19.2,K,Deg-C"
"511,11/17/2021,15:28:55,0,-20.1,K,Deg-C,-19.2,K,Deg-C"
"512,11/17/2021,15:28:56,0,-20.1,K,Deg-C,-19.2,K,Deg-C"
"513,11/17/2021,15:28:57,0,-20.1,K,Deg-C,-19.2,K,Deg-C"
"514,11/17/2021,15:28:58,0,-20.2,K,Deg-C,-19.1,K,Deg-C"
"515,11/17/2021,15:28:59,0,-20.2,K,Deg-C,-19.1,K,Deg-C"
"516,11/17/2021,15:29:00,0,-20.2,K,Deg-C,-19.1,K,Deg-C"
"517,11/17/2021,15:29:01,0,-20.2,K,Deg-C,-19.1,K,Deg-C"
"518,11/17/2021,15:29:02,0,-20.2,K,Deg-C,-19.1,K,Deg-C"
"519,11/17/2021,15:29:03,0,-20.2,K,Deg-C,-19.1,K,Deg-C"
"520,11/17/2021,15:29:04,0,-20.2,K,Deg-C,-19,K,Deg-C"
"521,11/17/2021,15:29:05,0,-20.2,K,Deg-C,-19,K,Deg-C"
"522,11/17/2021,15:29:06,0,-20.2,K,Deg-C,-19,K,Deg-C"
"523,11/17/2021,15:29:07,0,-20.3,K,Deg-C,-19,K,Deg-C"
"524,11/17/2021,15:29:08,0,-20.3,K,Deg-C,-19,K,Deg-C"
"525,11/17/2021,15:29:09,0,-20.3,K,Deg-C,-19,K,Deg-C"
"526,11/17/2021,15:29:10,0,-20.3,K,Deg-C,-19,K,Deg-C"
"527,11/17/2021,15:29:11,0,-20.3,K,Deg-C,-19,K,Deg-C"
"528,11/17/2021,15:29:12,0,-20.3,K,Deg-C,-19,K,Deg-C"
"529,11/17/2021,15:29:13,0,-20.3,K,Deg-C,-19,K,Deg-C"
"530,11/17/2021,15:29:14,0,-20.3,K,Deg-C,-19,K,Deg-C"
"531,11/17/2021,15:29:15,0,-20.3,K,Deg-C,-19,K,Deg-C"
"532,11/17/2021,15:29:16,0,-20.3,K,Deg-C,-19,K,Deg-C"
"533,11/17/2021,15:29:17,0,-20.3,K,Deg-C,-19,K,Deg-C"
"534,11/17/2021,15:29:18,0,-20.3,K,Deg-C,-18.9,K,Deg-C"
"535,11/17/2021,15:29:19,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"536,11/17/2021,15:29:20,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"537,11/17/2021,15:29:21,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"538,11/17/2021,15:29:22,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"539,11/17/2021,15:29:23,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"540,11/17/2021,15:29:24,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"541,11/17/2021,15:29:25,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"542,11/17/2021,15:29:26,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"543,11/17/2021,15:29:27,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"544,11/17/2021,15:29:28,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"545,11/17/2021,15:29:29,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"546,11/17/2021,15:29:30,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"547,11/17/2021,15:29:31,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"548,11/17/2021,15:29:32,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"549,11/17/2021,15:29:33,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"550,11/17/2021,15:29:34,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"551,11/17/2021,15:29:35,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"552,11/17/2021,15:29:36,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"553,11/17/2021,15:29:37,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"554,11/17/2021,15:29:38,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"555,11/17/2021,15:29:39,0,-20.4,K,Deg-C,-18.9,K,Deg-C"
"556,11/17/2021,15:29:40,0,-20.5,K,Deg-C,-18.9,K,Deg-C"
"557,11/17/2021,15:29:41,0,-20.5,K,Deg-C,-18.9,K,Deg-C"
"558,11/17/2021,15:29:42,0,-20.5,K,Deg-C,-18.9,K,Deg-C"
"559,11/17/2021,15:29:43,0,-20.5,K,Deg-C,-18.9,K,Deg-C"
"560,11/17/2021,15:29:44,0,-20.5,K,Deg-C,-19,K,Deg-C"
"561,11/17/2021,15:29:45,0,-20.5,K,Deg-C,-19,K,Deg-C"
"562,11/17/2021,15:29:46,0,-20.5,K,Deg-C,-19,K,Deg-C"
"563,11/17/2021,15:29:47,0,-20.5,K,Deg-C,-19,K,Deg-C"
"564,11/17/2021,15:29:48,0,-20.5,K,Deg-C,-19,K,Deg-C"
"565,11/17/2021,15:29:49,0,-20.5,K,Deg-C,-19,K,Deg-C"
"566,11/17/2021,15:29:50,0,-20.6,K,Deg-C,-19,K,Deg-C"
"567,11/17/2021,15:29:51,0,-20.6,K,Deg-C,-19,K,Deg-C"
"568,11/17/2021,15:29:52,0,-20.6,K,Deg-C,-19,K,Deg-C"
"569,11/17/2021,15:29:53,0,-20.6,K,Deg-C,-19,K,Deg-C"
"570,11/17/2021,15:29:54,0,-20.6,K,Deg-C,-19,K,Deg-C"
"571,11/17/2021,15:29:55,0,-20.6,K,Deg-C,-19,K,Deg-C"
"572,11/17/2021,15:29:56,0,-20.6,K,Deg-C,-19,K,Deg-C"
"573,11/17/2021,15:29:57,0,-20.6,K,Deg-C,-19,K,Deg-C"
"574,11/17/2021,15:29:58,0,-20.6,K,Deg-C,-19,K,Deg-C"
"575,11/17/2021,15:29:59,0,-20.6,K,Deg-C,-19,K,Deg-C"
"576,11/17/2021,15:30:00,0,-20.6,K,Deg-C,-19,K,Deg-C"
"577,11/17/2021,15:30:01,0,-20.6,K,Deg-C,-19,K,Deg-C"
"578,11/17/2021,15:30:02,0,-20.6,K,Deg-C,-19,K,Deg-C"
"579,11/17/2021,15:30:03,0,-20.6,K,Deg-C,-19,K,Deg-C"
"580,11/17/2021,15:30:04,0,-20.6,K,Deg-C,-19,K,Deg-C"
"581,11/17/2021,15:30:05,0,-20.6,K,Deg-C,-19,K,Deg-C"
"582,11/17/2021,15:30:06,0,-20.6,K,Deg-C,-19,K,Deg-C"
"583,11/17/2021,15:30:07,0,-20.6,K,Deg-C,-19,K,Deg-C"
"584,11/17/2021,15:30:08,0,-20.6,K,Deg-C,-19,K,Deg-C"
"585,11/17/2021,15:30:09,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"586,11/17/2021,15:30:10,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"587,11/17/2021,15:30:11,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"588,11/17/2021,15:30:12,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"589,11/17/2021,15:30:13,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"590,11/17/2021,15:30:14,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"591,11/17/2021,15:30:15,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"592,11/17/2021,15:30:16,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"593,11/17/2021,15:30:17,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"594,11/17/2021,15:30:18,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"595,11/17/2021,15:30:19,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"596,11/17/2021,15:30:20,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
"597,11/17/2021,15:30:21,0,-20.7,K,Deg-C,-19.1,K,Deg-C"
