"Name:	P1_3_Neg.csv",,,,,,,,,
"User Name	",,,,,,,,,
Description:,,,,,,,,,
"	",,,,,,,,,
Start Time:,3/18/2021 17:11,,,,,,,,
End Time:,3/18/2021 17:51,,,,,,,,
Elapsed Time:,00000Day00:39:17,,,,,,,,
Interval:,1 sec,,,,,,,,
Data Number:,2358,,,,,,,,
,,,,,,,,,
No.,Data,Time,ID.,CH 1,Type,Unit,CH 2,Type,Unit
60,3/18/2021,17:12:56,0,4.5,K,Deg-C,#NAME?,K,Deg-C
61,3/18/2021,17:12:57,0,4.5,K,Deg-C,#NAME?,K,Deg-C
62,3/18/2021,17:12:58,0,4.5,K,Deg-C,#NAME?,K,Deg-C
63,3/18/2021,17:12:59,0,4.5,K,Deg-C,#NAME?,K,Deg-C
64,3/18/2021,17:13:00,0,4.5,K,Deg-C,#NAME?,K,Deg-C
65,3/18/2021,17:13:01,0,4.5,K,Deg-C,#NAME?,K,Deg-C
66,3/18/2021,17:13:02,0,4.5,K,Deg-C,#NAME?,K,Deg-C
67,3/18/2021,17:13:03,0,4.5,K,Deg-C,#NAME?,K,Deg-C
68,3/18/2021,17:13:04,0,4.5,K,Deg-C,#NAME?,K,Deg-C
69,3/18/2021,17:13:05,0,4.5,K,Deg-C,#NAME?,K,Deg-C
70,3/18/2021,17:13:06,0,4.5,K,Deg-C,#NAME?,K,Deg-C
71,3/18/2021,17:13:07,0,4.5,K,Deg-C,#NAME?,K,Deg-C
72,3/18/2021,17:13:08,0,4.5,K,Deg-C,#NAME?,K,Deg-C
73,3/18/2021,17:13:09,0,4.5,K,Deg-C,#NAME?,K,Deg-C
74,3/18/2021,17:13:10,0,4.5,K,Deg-C,#NAME?,K,Deg-C
75,3/18/2021,17:13:11,0,4.5,K,Deg-C,#NAME?,K,Deg-C
76,3/18/2021,17:13:12,0,4.5,K,Deg-C,#NAME?,K,Deg-C
77,3/18/2021,17:13:13,0,4.5,K,Deg-C,#NAME?,K,Deg-C
78,3/18/2021,17:13:14,0,4.5,K,Deg-C,#NAME?,K,Deg-C
79,3/18/2021,17:13:15,0,4.5,K,Deg-C,#NAME?,K,Deg-C
80,3/18/2021,17:13:16,0,4.5,K,Deg-C,#NAME?,K,Deg-C
81,3/18/2021,17:13:17,0,4.5,K,Deg-C,#NAME?,K,Deg-C
82,3/18/2021,17:13:18,0,4.5,K,Deg-C,#NAME?,K,Deg-C
83,3/18/2021,17:13:19,0,4.5,K,Deg-C,#NAME?,K,Deg-C
84,3/18/2021,17:13:20,0,4.5,K,Deg-C,#NAME?,K,Deg-C
85,3/18/2021,17:13:21,0,4.5,K,Deg-C,#NAME?,K,Deg-C
86,3/18/2021,17:13:22,0,4.5,K,Deg-C,#NAME?,K,Deg-C
87,3/18/2021,17:13:23,0,4.5,K,Deg-C,#NAME?,K,Deg-C
88,3/18/2021,17:13:24,0,4.5,K,Deg-C,#NAME?,K,Deg-C
89,3/18/2021,17:13:25,0,4.5,K,Deg-C,#NAME?,K,Deg-C
90,3/18/2021,17:13:26,0,4.5,K,Deg-C,#NAME?,K,Deg-C
91,3/18/2021,17:13:27,0,4.4,K,Deg-C,#NAME?,K,Deg-C
92,3/18/2021,17:13:28,0,4.4,K,Deg-C,#NAME?,K,Deg-C
93,3/18/2021,17:13:29,0,4.4,K,Deg-C,#NAME?,K,Deg-C
94,3/18/2021,17:13:30,0,4.4,K,Deg-C,#NAME?,K,Deg-C
95,3/18/2021,17:13:31,0,4.4,K,Deg-C,#NAME?,K,Deg-C
96,3/18/2021,17:13:32,0,4.4,K,Deg-C,#NAME?,K,Deg-C
97,3/18/2021,17:13:33,0,4.4,K,Deg-C,#NAME?,K,Deg-C
98,3/18/2021,17:13:34,0,4.4,K,Deg-C,#NAME?,K,Deg-C
99,3/18/2021,17:13:35,0,4.4,K,Deg-C,#NAME?,K,Deg-C
100,3/18/2021,17:13:36,0,4.4,K,Deg-C,#NAME?,K,Deg-C
101,3/18/2021,17:13:37,0,4.4,K,Deg-C,#NAME?,K,Deg-C
102,3/18/2021,17:13:38,0,4.4,K,Deg-C,#NAME?,K,Deg-C
103,3/18/2021,17:13:39,0,4.4,K,Deg-C,#NAME?,K,Deg-C
104,3/18/2021,17:13:40,0,4.4,K,Deg-C,#NAME?,K,Deg-C
105,3/18/2021,17:13:41,0,4.4,K,Deg-C,#NAME?,K,Deg-C
106,3/18/2021,17:13:42,0,4.4,K,Deg-C,#NAME?,K,Deg-C
107,3/18/2021,17:13:43,0,4.4,K,Deg-C,#NAME?,K,Deg-C
108,3/18/2021,17:13:44,0,4.4,K,Deg-C,#NAME?,K,Deg-C
109,3/18/2021,17:13:45,0,4.4,K,Deg-C,#NAME?,K,Deg-C
110,3/18/2021,17:13:46,0,4.4,K,Deg-C,#NAME?,K,Deg-C
111,3/18/2021,17:13:47,0,4.4,K,Deg-C,#NAME?,K,Deg-C
112,3/18/2021,17:13:48,0,4.4,K,Deg-C,#NAME?,K,Deg-C
113,3/18/2021,17:13:49,0,4.4,K,Deg-C,#NAME?,K,Deg-C
114,3/18/2021,17:13:50,0,4.4,K,Deg-C,#NAME?,K,Deg-C
115,3/18/2021,17:13:51,0,4.4,K,Deg-C,#NAME?,K,Deg-C
116,3/18/2021,17:13:52,0,4.4,K,Deg-C,#NAME?,K,Deg-C
117,3/18/2021,17:13:53,0,4.4,K,Deg-C,#NAME?,K,Deg-C
118,3/18/2021,17:13:54,0,4.4,K,Deg-C,#NAME?,K,Deg-C
119,3/18/2021,17:13:55,0,4.4,K,Deg-C,#NAME?,K,Deg-C
120,3/18/2021,17:13:56,0,4.3,K,Deg-C,#NAME?,K,Deg-C
121,3/18/2021,17:13:57,0,4.3,K,Deg-C,#NAME?,K,Deg-C
122,3/18/2021,17:13:58,0,4.4,K,Deg-C,#NAME?,K,Deg-C
123,3/18/2021,17:13:59,0,4.4,K,Deg-C,#NAME?,K,Deg-C
124,3/18/2021,17:14:00,0,4.3,K,Deg-C,#NAME?,K,Deg-C
125,3/18/2021,17:14:01,0,4.3,K,Deg-C,#NAME?,K,Deg-C
126,3/18/2021,17:14:02,0,4.3,K,Deg-C,#NAME?,K,Deg-C
127,3/18/2021,17:14:03,0,4.3,K,Deg-C,#NAME?,K,Deg-C
128,3/18/2021,17:14:04,0,4.3,K,Deg-C,#NAME?,K,Deg-C
129,3/18/2021,17:14:05,0,4.3,K,Deg-C,#NAME?,K,Deg-C
130,3/18/2021,17:14:06,0,4.3,K,Deg-C,#NAME?,K,Deg-C
131,3/18/2021,17:14:07,0,4.3,K,Deg-C,#NAME?,K,Deg-C
132,3/18/2021,17:14:08,0,4.3,K,Deg-C,#NAME?,K,Deg-C
133,3/18/2021,17:14:09,0,4.3,K,Deg-C,#NAME?,K,Deg-C
134,3/18/2021,17:14:10,0,4.3,K,Deg-C,#NAME?,K,Deg-C
135,3/18/2021,17:14:11,0,4.3,K,Deg-C,#NAME?,K,Deg-C
136,3/18/2021,17:14:12,0,4.3,K,Deg-C,#NAME?,K,Deg-C
137,3/18/2021,17:14:13,0,4.3,K,Deg-C,#NAME?,K,Deg-C
138,3/18/2021,17:14:14,0,4.2,K,Deg-C,#NAME?,K,Deg-C
139,3/18/2021,17:14:15,0,4.2,K,Deg-C,#NAME?,K,Deg-C
140,3/18/2021,17:14:16,0,4.2,K,Deg-C,#NAME?,K,Deg-C
141,3/18/2021,17:14:17,0,4.2,K,Deg-C,#NAME?,K,Deg-C
142,3/18/2021,17:14:18,0,4.2,K,Deg-C,#NAME?,K,Deg-C
143,3/18/2021,17:14:19,0,4.2,K,Deg-C,#NAME?,K,Deg-C
144,3/18/2021,17:14:20,0,4.2,K,Deg-C,#NAME?,K,Deg-C
145,3/18/2021,17:14:21,0,4.2,K,Deg-C,#NAME?,K,Deg-C
146,3/18/2021,17:14:22,0,4.2,K,Deg-C,#NAME?,K,Deg-C
147,3/18/2021,17:14:23,0,4.2,K,Deg-C,#NAME?,K,Deg-C
148,3/18/2021,17:14:24,0,4.2,K,Deg-C,#NAME?,K,Deg-C
149,3/18/2021,17:14:25,0,4.2,K,Deg-C,#NAME?,K,Deg-C
150,3/18/2021,17:14:26,0,4.2,K,Deg-C,#NAME?,K,Deg-C
151,3/18/2021,17:14:27,0,4.2,K,Deg-C,#NAME?,K,Deg-C
152,3/18/2021,17:14:28,0,4.2,K,Deg-C,#NAME?,K,Deg-C
153,3/18/2021,17:14:29,0,4.2,K,Deg-C,#NAME?,K,Deg-C
154,3/18/2021,17:14:30,0,4.1,K,Deg-C,#NAME?,K,Deg-C
155,3/18/2021,17:14:31,0,4.1,K,Deg-C,#NAME?,K,Deg-C
156,3/18/2021,17:14:32,0,4.1,K,Deg-C,#NAME?,K,Deg-C
157,3/18/2021,17:14:33,0,4.1,K,Deg-C,#NAME?,K,Deg-C
158,3/18/2021,17:14:34,0,4.1,K,Deg-C,#NAME?,K,Deg-C
159,3/18/2021,17:14:35,0,4.1,K,Deg-C,#NAME?,K,Deg-C
160,3/18/2021,17:14:36,0,4.1,K,Deg-C,#NAME?,K,Deg-C
161,3/18/2021,17:14:37,0,4.1,K,Deg-C,#NAME?,K,Deg-C
162,3/18/2021,17:14:38,0,4.1,K,Deg-C,#NAME?,K,Deg-C
163,3/18/2021,17:14:39,0,4.1,K,Deg-C,#NAME?,K,Deg-C
164,3/18/2021,17:14:40,0,4,K,Deg-C,#NAME?,K,Deg-C
165,3/18/2021,17:14:41,0,4,K,Deg-C,#NAME?,K,Deg-C
166,3/18/2021,17:14:42,0,4,K,Deg-C,#NAME?,K,Deg-C
167,3/18/2021,17:14:43,0,4,K,Deg-C,#NAME?,K,Deg-C
168,3/18/2021,17:14:44,0,4,K,Deg-C,#NAME?,K,Deg-C
169,3/18/2021,17:14:45,0,4,K,Deg-C,#NAME?,K,Deg-C
170,3/18/2021,17:14:46,0,4,K,Deg-C,#NAME?,K,Deg-C
171,3/18/2021,17:14:47,0,4,K,Deg-C,#NAME?,K,Deg-C
172,3/18/2021,17:14:48,0,4,K,Deg-C,#NAME?,K,Deg-C
173,3/18/2021,17:14:49,0,4,K,Deg-C,#NAME?,K,Deg-C
174,3/18/2021,17:14:50,0,4,K,Deg-C,#NAME?,K,Deg-C
175,3/18/2021,17:14:51,0,4,K,Deg-C,#NAME?,K,Deg-C
176,3/18/2021,17:14:52,0,4,K,Deg-C,#NAME?,K,Deg-C
177,3/18/2021,17:14:53,0,3.9,K,Deg-C,#NAME?,K,Deg-C
178,3/18/2021,17:14:54,0,3.9,K,Deg-C,#NAME?,K,Deg-C
179,3/18/2021,17:14:55,0,3.9,K,Deg-C,#NAME?,K,Deg-C
180,3/18/2021,17:14:56,0,3.9,K,Deg-C,#NAME?,K,Deg-C
181,3/18/2021,17:14:57,0,3.9,K,Deg-C,#NAME?,K,Deg-C
182,3/18/2021,17:14:58,0,3.9,K,Deg-C,#NAME?,K,Deg-C
183,3/18/2021,17:14:59,0,3.9,K,Deg-C,#NAME?,K,Deg-C
184,3/18/2021,17:15:00,0,3.9,K,Deg-C,#NAME?,K,Deg-C
185,3/18/2021,17:15:01,0,3.8,K,Deg-C,#NAME?,K,Deg-C
186,3/18/2021,17:15:02,0,3.8,K,Deg-C,#NAME?,K,Deg-C
187,3/18/2021,17:15:03,0,3.8,K,Deg-C,#NAME?,K,Deg-C
188,3/18/2021,17:15:04,0,3.8,K,Deg-C,#NAME?,K,Deg-C
189,3/18/2021,17:15:05,0,3.8,K,Deg-C,#NAME?,K,Deg-C
190,3/18/2021,17:15:06,0,3.8,K,Deg-C,#NAME?,K,Deg-C
191,3/18/2021,17:15:07,0,3.8,K,Deg-C,#NAME?,K,Deg-C
192,3/18/2021,17:15:08,0,3.8,K,Deg-C,#NAME?,K,Deg-C
193,3/18/2021,17:15:09,0,3.8,K,Deg-C,#NAME?,K,Deg-C
194,3/18/2021,17:15:10,0,3.7,K,Deg-C,#NAME?,K,Deg-C
195,3/18/2021,17:15:11,0,3.7,K,Deg-C,#NAME?,K,Deg-C
196,3/18/2021,17:15:12,0,3.7,K,Deg-C,#NAME?,K,Deg-C
197,3/18/2021,17:15:13,0,3.7,K,Deg-C,#NAME?,K,Deg-C
198,3/18/2021,17:15:14,0,3.7,K,Deg-C,#NAME?,K,Deg-C
199,3/18/2021,17:15:15,0,3.7,K,Deg-C,#NAME?,K,Deg-C
200,3/18/2021,17:15:16,0,3.7,K,Deg-C,#NAME?,K,Deg-C
201,3/18/2021,17:15:17,0,3.7,K,Deg-C,#NAME?,K,Deg-C
202,3/18/2021,17:15:18,0,3.7,K,Deg-C,#NAME?,K,Deg-C
203,3/18/2021,17:15:19,0,3.7,K,Deg-C,#NAME?,K,Deg-C
204,3/18/2021,17:15:20,0,3.7,K,Deg-C,#NAME?,K,Deg-C
205,3/18/2021,17:15:21,0,3.6,K,Deg-C,#NAME?,K,Deg-C
206,3/18/2021,17:15:22,0,3.6,K,Deg-C,#NAME?,K,Deg-C
207,3/18/2021,17:15:23,0,3.6,K,Deg-C,#NAME?,K,Deg-C
208,3/18/2021,17:15:24,0,3.6,K,Deg-C,#NAME?,K,Deg-C
209,3/18/2021,17:15:25,0,3.6,K,Deg-C,#NAME?,K,Deg-C
210,3/18/2021,17:15:26,0,3.6,K,Deg-C,#NAME?,K,Deg-C
211,3/18/2021,17:15:27,0,3.6,K,Deg-C,#NAME?,K,Deg-C
212,3/18/2021,17:15:28,0,3.6,K,Deg-C,#NAME?,K,Deg-C
213,3/18/2021,17:15:29,0,3.6,K,Deg-C,#NAME?,K,Deg-C
214,3/18/2021,17:15:30,0,3.5,K,Deg-C,#NAME?,K,Deg-C
215,3/18/2021,17:15:31,0,3.5,K,Deg-C,#NAME?,K,Deg-C
216,3/18/2021,17:15:32,0,3.5,K,Deg-C,#NAME?,K,Deg-C
217,3/18/2021,17:15:33,0,3.6,K,Deg-C,#NAME?,K,Deg-C
218,3/18/2021,17:15:34,0,3.6,K,Deg-C,#NAME?,K,Deg-C
219,3/18/2021,17:15:35,0,3.5,K,Deg-C,#NAME?,K,Deg-C
220,3/18/2021,17:15:36,0,3.5,K,Deg-C,#NAME?,K,Deg-C
221,3/18/2021,17:15:37,0,3.5,K,Deg-C,#NAME?,K,Deg-C
222,3/18/2021,17:15:38,0,3.5,K,Deg-C,#NAME?,K,Deg-C
223,3/18/2021,17:15:39,0,3.5,K,Deg-C,#NAME?,K,Deg-C
224,3/18/2021,17:15:40,0,3.5,K,Deg-C,#NAME?,K,Deg-C
225,3/18/2021,17:15:41,0,3.5,K,Deg-C,#NAME?,K,Deg-C
226,3/18/2021,17:15:42,0,3.5,K,Deg-C,#NAME?,K,Deg-C
227,3/18/2021,17:15:43,0,3.5,K,Deg-C,#NAME?,K,Deg-C
228,3/18/2021,17:15:44,0,3.5,K,Deg-C,#NAME?,K,Deg-C
229,3/18/2021,17:15:45,0,3.5,K,Deg-C,#NAME?,K,Deg-C
230,3/18/2021,17:15:46,0,3.5,K,Deg-C,#NAME?,K,Deg-C
231,3/18/2021,17:15:47,0,3.5,K,Deg-C,#NAME?,K,Deg-C
232,3/18/2021,17:15:48,0,3.5,K,Deg-C,#NAME?,K,Deg-C
233,3/18/2021,17:15:49,0,3.5,K,Deg-C,#NAME?,K,Deg-C
